train_points,gpu_memory,time,train_mse_max,train_mse_tot,train_mse_avg,test_mse_noisy_max,test_mse_noisy_tot,test_mse_noisy_avg,test_mse_exact_max,test_mse_exact_tot,test_mse_exact_avg,train_mape_max,train_mape_tot,train_mape_avg,test_mape_noisy_max,test_mape_noisy_tot,test_mape_noisy_avg,test_mape_exact_max,test_mape_exact_tot,test_mape_exact_avg,test_mape_exact_uncorrected_max,test_mape_exact_uncorrected_tot,test_mape_exact_uncorrected_avg
5500,1.0887451171875,4.765564441680908,0.0004892416899539586,22155824494188.434,7.458598279590237e-06,0.0003108139029222017,18400005209908.01,7.380273213868367e-06,0.00031081390292220164,18400005209908.188,7.380273213868354e-06,0.03423524384298999,0.05216935808634825,0.03326332813142872,0.03521306054479426,0.05286964955665055,0.03399041610413617,0.03521306054479428,0.05286964955665053,0.03399041610413619,0.049188618477839036,0.08276624864451966,0.04539728529014143
6000,1.0887451171875,1.9386444091796875,0.00039566128633196113,8880391311301.23,3.6016999612570588e-06,0.00024211505222590656,8334733565669.292,3.927177050241168e-06,0.00024211505222590654,8334733565669.227,3.927177050241164e-06,0.043739803956086794,0.057581845812183494,0.03620183213378879,0.04423894679772865,0.05961849478036913,0.03774101429788391,0.04423894679772864,0.05961849478036913,0.03774101429788393,0.04862253623917464,0.07486007742508109,0.04236418713697864
6500,1.0887451171875,1.9952402114868164,0.00023343167662511963,39479807905234.39,6.013318539539301e-06,0.00021184640567173125,27784925947208.523,5.777578053968059e-06,0.00021184640567173122,27784925947208.348,5.77757805396806e-06,0.038534035326465724,0.06672372275459831,0.03620900782155466,0.03919996582444848,0.06490497543321985,0.03656043026115763,0.03919996582444848,0.06490497543321982,0.036560430261157656,0.039486700334981535,0.07003591172641926,0.03664719828847258
7000,1.0887451171875,4.1761229038238525,0.0001707530421705833,7174076826292.424,4.952985507562194e-06,0.00015443423311085582,6920056885296.279,5.084640869763842e-06,0.0001544342331108558,6920056885296.387,5.084640869763832e-06,0.03271462554871021,0.05074697142938086,0.03153549254177968,0.03324378537766071,0.051504450115134146,0.03297332137407738,0.033243785377660734,0.05150445011513416,0.03297332137407747,0.034365659583075185,0.05517571327351583,0.03448316306184958
7500,1.0887451171875,4.150299549102783,0.001206943357703731,60605828091043.62,2.0761838846328903e-05,0.0010322752698048872,53248771021171.71,1.955959012086971e-05,0.0010322752698048872,53248771021172.2,1.9559590120869688e-05,0.05312546515266121,0.07715498279763326,0.04237852372227646,0.053471060853059416,0.0781324367923793,0.04346780615437001,0.053471060853059436,0.07813243679237927,0.04346780615437005,0.05355376078269996,0.07941298525673479,0.04525738970354019
8000,1.0887451171875,4.313639402389526,0.00023501956069379708,10652253186000.477,4.239810973501715e-06,0.00019782943049231034,11286280668593.59,4.713052281693693e-06,0.00019782943049231034,11286280668593.785,4.713052281693684e-06,0.036504623593118485,0.05437831003225782,0.03393895581208535,0.03708842335050753,0.05543009275241807,0.035507896485284025,0.03708842335050755,0.055430092752418066,0.03550789648528407,0.03927880058524957,0.05839506463148962,0.036427303896317945
8500,1.0887451171875,2.715010404586792,0.0005895323289627179,16603380972115.066,7.514962745454824e-06,0.0004727873245164017,15497021815127.883,7.70048896775427e-06,0.0004727873245164016,15497021815128.05,7.700488967754262e-06,0.05086674196927432,0.07292221253204935,0.04999385312365488,0.05050266887361881,0.07254114073625981,0.04923099957866793,0.050502668873618824,0.07254114073625982,0.04923099957866798,0.05325545284677322,0.07508165455923592,0.050930980678484804
9000,1.0887451171875,4.426822185516357,0.0003674665888547482,25310242759653.586,8.234085776880757e-06,0.00033957538432032264,28886603245467.684,7.56202686690081e-06,0.0003395753843203226,28886603245468.047,7.562026866900797e-06,0.042036352420465536,0.06441624715378598,0.03659403763720543,0.04325903537241097,0.06623669699199179,0.03843214446176186,0.043259035372411,0.06623669699199179,0.038432144461761845,0.044287631889665655,0.07688015278376117,0.039541428710822876
9500,1.0887451171875,5.5033180713653564,0.000291742417462845,14244507926481.688,3.929584209309404e-06,0.0002316151584120118,12361394322271.148,3.389369294658865e-06,0.0002316151584120118,12361394322271.342,3.3893692946588577e-06,0.03681238304708916,0.05163321541565917,0.02925915725167382,0.0372125218274396,0.051927200898726024,0.029316134683046082,0.03721252182743962,0.05192720089872604,0.02931613468304614,0.03746671301366781,0.05242355831114662,0.02934846882986364
10000,1.0887451171875,3.3697080612182617,0.00016045711528731303,8594922471899.44,3.6348322739244606e-06,0.00012855712186140658,8631680294757.12,3.5839001748160215e-06,0.00012855712186140655,8631680294757.215,3.583900174816014e-06,0.03429064917312354,0.051502040184401424,0.029125127496140216,0.03502464899271282,0.05221245649286982,0.030709323224370873,0.03502464899271281,0.05221245649286978,0.03070932322437091,0.051086887299970685,0.07441198656456145,0.042525471126173935
