train_points,gpu_memory,time,train_mse_max,train_mse_tot,train_mse_avg,test_mse_noisy_max,test_mse_noisy_tot,test_mse_noisy_avg,test_mse_exact_max,test_mse_exact_tot,test_mse_exact_avg,train_mape_max,train_mape_tot,train_mape_avg,test_mape_noisy_max,test_mape_noisy_tot,test_mape_noisy_avg,test_mape_exact_max,test_mape_exact_tot,test_mape_exact_avg,test_mape_exact_uncorrected_max,test_mape_exact_uncorrected_tot,test_mape_exact_uncorrected_avg
500,1.2502034505208333,5.25893497467041,0.0007479251505715235,36533793830940.805,2.979086537337939e-05,0.0004771981365549011,18035177727200.934,2.2541900338230483e-05,3.68771245936681e-05,2201508501553.2764,1.9334808556976027e-06,0.07842147573137728,0.07736409776245322,0.07689272121029953,0.0812697727284718,0.08140124238325211,0.08032818987110242,0.019916610405596138,0.021039682815958277,0.018510758625905767,0.01928235216708899,0.020513825376931357,0.018259823821348355
1000,1.2795003255208333,5.682761192321777,0.0006702645351032893,30931326691054.246,2.6689308969309184e-05,0.00044050452982936277,21873933402703.71,2.296361600944099e-05,4.334963864404792e-05,2678694910557.1313,1.5401180886739164e-06,0.07716472374067856,0.07707559885217671,0.076766196251457,0.08126733543191896,0.08432919774139791,0.0819445603444521,0.016104623681587223,0.02172231745948907,0.017060559156947045,0.016596003276972665,0.02231445329125872,0.01883419558889883
1500,1.3140055338541667,5.672630548477173,0.0006157574999483379,27995066343228.29,2.5316240358618008e-05,0.0003849164399850998,15260542556656.35,2.042336893465257e-05,4.918118497279651e-05,2622389426216.4375,1.375005746478795e-06,0.07807122174985175,0.07893273531484002,0.07799196966814066,0.08085097998290847,0.08019485148534011,0.08090513877514383,0.01621163560741979,0.019105391624182032,0.014744732924032822,0.015889950773564445,0.01923942053278791,0.014382401666694036
2000,1.4058024088541667,6.811572790145874,0.000610145533459846,27434808082293.81,2.4515515673106512e-05,0.0003538177423789575,14239579265366.5,1.7320992340811818e-05,6.472350528741656e-05,6888305928305.818,2.468117694664239e-06,0.0797752880213697,0.0796030201406844,0.07921510055711992,0.07979736130446952,0.07982812031430349,0.07948198455293405,0.013372670398915069,0.01461664360230144,0.012840913277437692,0.01326743591780257,0.014408777489550632,0.012482821000742668
2500,1.4696044921875,6.808041334152222,0.000635789341942486,29697162833231.16,2.5421086757098365e-05,0.00038200485749398177,13640863622968.914,1.9224491464090416e-05,4.211509106226601e-05,4900125368622.245,1.8086188875359056e-06,0.08029406094540006,0.08092581312929967,0.07987598576528784,0.08076407720000608,0.08104531320294836,0.08020065299619461,0.013379529721396551,0.015532249926199393,0.010590934805828886,0.01346636914194207,0.016134352308814475,0.012236107604875038
3000,1.5555419921875,6.93929648399353,0.0006110239750689329,28461744709344.574,2.378701802587114e-05,0.0004569075536739555,15961556150889.637,2.1334580768959792e-05,8.817411763217684e-05,4295794627721.6465,1.784978453177664e-06,0.08056345267934095,0.08067905859385786,0.08026842700866094,0.08174790424519492,0.08171780849132504,0.08087680958436476,0.011911182078554119,0.013870901378346925,0.011962281189310857,0.011847130250703119,0.013936188008470187,0.012543986532657102
3500,1.6811930338541667,7.041804075241089,0.0005980430423436356,28598299689257.766,2.3848886737209433e-05,0.0004325923952664447,18380144533109.305,2.042310660015832e-05,5.29801289588552e-05,5942002174310.428,1.3442584988927437e-06,0.08144910889941924,0.0824429129465853,0.08111237829817804,0.08084419291358914,0.08175149364563007,0.08057131784676186,0.010621990671023228,0.014739425977698683,0.01028585394181085,0.010519474437469986,0.01474833711415702,0.012376204172300061
4000,1.8087972005208333,7.117251396179199,0.0005721894226440009,25152277424506.76,2.25074771106194e-05,0.0005122376382018765,18916258630450.207,2.1772134274862355e-05,8.449388890530152e-05,4191944659149.449,7.97256753232293e-07,0.0819707561998546,0.0821339314267077,0.08151423622109367,0.08107471665805056,0.08116314728949615,0.08069180035345692,0.0133865427088485,0.012602168843336665,0.01011577335727876,0.013825277193760427,0.012484436046897782,0.011361325293271371
4500,2.0151774088541665,7.459251880645752,0.0005832687788061218,27973948102725.316,2.3872882002519053e-05,0.00046917900288482006,20289145837085.16,2.2114307658752406e-05,1.4294400151088824e-05,3431527432589.532,6.438178943363735e-07,0.08148423661087112,0.08227879253626046,0.08143390257598872,0.08031259370443392,0.08148435812839876,0.0807361207274828,0.00923687760081981,0.012578136249017761,0.010040871599744488,0.009360309608042698,0.01438664007318284,0.01207799669442939
5000,2.1571044921875,7.803778886795044,0.0006149137282821877,30387973726646.63,2.5206477022672735e-05,0.00047510978779335923,21936664870987.125,2.318861296113476e-05,1.4655288603251292e-05,3826483029641.236,7.659419922970986e-07,0.0824531341047711,0.08310048603448242,0.08162291264544107,0.07940198902735884,0.08083850476228162,0.07914654683784719,0.01075803917129703,0.014731253065811472,0.007925150185255895,0.010727341469559403,0.017160693512720225,0.007936190632438864
