train_points,gpu_memory,time,train_mse_max,train_mse_tot,train_mse_avg,test_mse_noisy_max,test_mse_noisy_tot,test_mse_noisy_avg,test_mse_exact_max,test_mse_exact_tot,test_mse_exact_avg,train_mape_max,train_mape_tot,train_mape_avg,test_mape_noisy_max,test_mape_noisy_tot,test_mape_noisy_avg,test_mape_exact_max,test_mape_exact_tot,test_mape_exact_avg,test_mape_exact_uncorrected_max,test_mape_exact_uncorrected_tot,test_mape_exact_uncorrected_avg
500,1.1219482421875,10.651602506637573,0.0014446624582047434,192079192624957.6,4.793219131593826e-05,0.001006620068186009,93440392110816.5,4.4319987186021785e-05,0.0005359642554830436,87855773262449.36,1.808774673029027e-05,0.09597393452743595,0.15984958217863224,0.09652178751819573,0.10932462915334963,0.2100986297195866,0.11679042997801405,0.07405802490474189,0.18771090105225638,0.07340562705761271,0.07211346001166696,0.17659334612292507,0.0716645432136217
1000,1.1219482421875,1.1469907760620117,0.0014122946533964952,107786464658564.31,4.653877810261603e-05,0.000983674453944859,160879423449452.2,4.9613805222632225e-05,0.0007215210882218297,125446551502162.48,2.2807729839898234e-05,0.10051548125138667,0.13769868940998062,0.10056232268937623,0.10554917527080761,0.15726270711547274,0.10851329350685296,0.06641202683158898,0.1270439712380133,0.06682811612263226,0.0626967352033977,0.13081938535281404,0.065990441696863
1500,1.1219482421875,1.8172993659973145,0.0009656098361952313,42905019203990.91,3.290285595563261e-05,0.000741167308606407,50064883739436.875,2.9194008649339923e-05,0.0004500251183464116,39176830023793.875,1.2826529707345931e-05,0.0894316112008665,0.0986693081345995,0.08785776211088181,0.09703700645313021,0.1056103851530397,0.09260913326759762,0.048468093640678604,0.06684009831186459,0.04436921002198058,0.047919640055771553,0.066489324661765,0.04389049754285844
2000,1.1219482421875,1.31602144241333,0.0009123625857736798,34478954247625.715,3.225283077755417e-05,0.0006787700491887997,22645753705854.367,3.027648886938606e-05,0.00044628390500349647,14945166591004.256,1.4379618605946516e-05,0.08871144679886964,0.10666344830254562,0.09156271630031712,0.0885228022744415,0.10787895062505751,0.09374128886103202,0.04269643288526928,0.07594462204919167,0.05227345482460156,0.045570192606744504,0.08299455940619492,0.05438800511725908
2500,1.1219482421875,1.917572021484375,0.000861588999569956,40829337906471.25,2.853970746728373e-05,0.0006031400610975338,28971275231371.98,2.2617054814912118e-05,0.00029266020016199655,20364382118824.473,6.636338383900192e-06,0.0916356837547919,0.102139147914733,0.08709802250234512,0.09322604430143468,0.10366840118029941,0.08547883919941335,0.04931250057173096,0.06760181739722122,0.0384031324443929,0.04971884561388863,0.06742171241366648,0.038271020486894285
3000,1.1219482421875,1.2427327632904053,0.0011540784586873214,27704572670047.152,3.1970174960025004e-05,0.0008937959152565488,21284750887812.83,2.9266647304578435e-05,0.0005642906181381911,7026032213415.536,1.2372530288940264e-05,0.09401347902136446,0.09791670974754044,0.08539162358588002,0.09621580068021854,0.09847708832942252,0.0883455037295119,0.05397484520360217,0.05967431272028606,0.03828149242253956,0.0523695811328015,0.06093191424501771,0.03809919685569444
3500,1.1219482421875,1.9551136493682861,0.0006979283464619662,33140272463677.164,2.6789683614277017e-05,0.0006306521187004042,29292944037339.617,2.4950133468069933e-05,0.00020258016740900756,17544615289929.66,6.824306617329189e-06,0.08855826248897686,0.09524072370316072,0.08584701799600197,0.0923674446335613,0.10086880349208277,0.0873741437935341,0.04174308486253548,0.05714337086679385,0.03559442204530348,0.043078756453003915,0.060430219999490324,0.03734481856144272
4000,1.1219482421875,3.436291217803955,0.0007699799355425753,29369670403419.12,2.6942935248948592e-05,0.000677325662062856,23031842136238.312,2.6719281166342686e-05,0.0002099455664819658,6789118274280.294,6.729958047511335e-06,0.08791632493825331,0.0926470259122921,0.08655822717623864,0.08942788860026311,0.09436552175801449,0.0863447392374998,0.0378716847525494,0.04981503841200198,0.035314344961429794,0.03755158542821513,0.050336157683435336,0.03497611393321105
4500,1.1219482421875,1.3994262218475342,0.0009705409678213747,53586309791360.63,2.795894291216086e-05,0.0008835373084922883,40893308804282.734,3.098712280501117e-05,0.00039133923881194704,21930219791772.977,7.894291423783432e-06,0.09422041510037246,0.10836035088682439,0.09020581236424122,0.09497707877416443,0.1070044560835763,0.0898290045387188,0.05144803156779974,0.07068822003922265,0.04274997062264817,0.06070950617876054,0.07686691774399602,0.04773519611307171
5000,1.1219482421875,2.9071104526519775,0.0007397069205712188,32105467315037.008,2.6488415565647663e-05,0.0006785056395047997,29299538832415.438,2.6932600435458432e-05,0.0001999280261266649,11837509564644.56,4.2479097882450915e-06,0.08661489145218608,0.09547120342141281,0.08475982532784357,0.08755751647181578,0.09706321790994202,0.08521370809393297,0.03348379471595062,0.0543116317559459,0.029678613128354858,0.034659993298181584,0.055456948996269406,0.02999187202080718
5500,1.1219482421875,2.0540225505828857,0.0006972215214494332,41620956028376.375,3.0375099720781782e-05,0.0006805936988323934,37667979274025.06,3.0028532903714152e-05,0.00017622563775076053,16367392364897.076,6.765719073959224e-06,0.09258552845144723,0.1069159863783881,0.08893030329952828,0.09336790965943349,0.10850173507492619,0.08866607128890625,0.04645510795287189,0.07205141592993576,0.0386776765613409,0.04676733489100312,0.07187422404794734,0.04132158373178412
6000,1.1219482421875,1.5793664455413818,0.0008125943412974058,39526075624255.37,3.072037781655234e-05,0.0007731400823732744,31055170631420.45,2.923527374507271e-05,0.00021467299675705445,12568005019036.271,6.444786522391472e-06,0.09343108515350108,0.11064889163275064,0.09329898750062254,0.09436176239835417,0.10800538789073158,0.09262097282406696,0.05135410184267283,0.0738794532946933,0.047509081755950755,0.05515305279543135,0.09528119584178141,0.050675970754229555
6500,1.1219482421875,2.1753103733062744,0.0016074634396403744,39408541415299.23,3.641898503319707e-05,0.0015207264791070431,40357904139572.19,3.903607546888746e-05,0.0010677790073437869,23142974150586.31,1.606895680720283e-05,0.09829645342639191,0.10042200944381686,0.09117694866227383,0.09779676311766308,0.10375877689728989,0.09007901581789257,0.05902117081418006,0.06554563257349855,0.04507968784424675,0.058068552878209855,0.06544079846790878,0.04505164426039609
7000,1.1219482421875,2.5435571670532227,0.0006714180197812878,31640791966325.26,2.4588801120139643e-05,0.0007986524583803506,31654800004928.02,2.7427561190023312e-05,0.00033213509222467696,14569054756450.547,4.2161491423115674e-06,0.08751392550877561,0.09618697445637979,0.08662856205516689,0.08711687098593843,0.09552315219737408,0.08459168004476425,0.03808320759288503,0.05534662783010744,0.035353613190571787,0.03958355318291584,0.060833136786362964,0.03763211277071095
