train_points,gpu_memory,time,train_mse_max,train_mse_tot,train_mse_avg,test_mse_noisy_max,test_mse_noisy_tot,test_mse_noisy_avg,test_mse_exact_max,test_mse_exact_tot,test_mse_exact_avg,train_mape_max,train_mape_tot,train_mape_avg,test_mape_noisy_max,test_mape_noisy_tot,test_mape_noisy_avg,test_mape_exact_max,test_mape_exact_tot,test_mape_exact_avg,test_mape_exact_uncorrected_max,test_mape_exact_uncorrected_tot,test_mape_exact_uncorrected_avg
500,1.1219482421875,2.3795433044433594,0.0046816116324506045,212289894188072.44,0.00022151895779143587,0.002821762874512362,115961065766546.1,0.00018444970785464303,0.0006147354401705703,18030026686896.055,4.268802634351828e-05,0.20627861224066135,0.21787566134903028,0.20417383434315417,0.22906540046711898,0.2663216250689322,0.2567454056279985,0.10103857990698359,0.13578697402432588,0.09514886428345912,0.09896564395539623,0.12704281504614173,0.09312550091992988
1000,1.1219482421875,0.6530740261077881,0.005095531400729747,242979284094328.8,0.00019022434806026145,0.0026680285046406195,97338763471940.52,0.00015892021992892943,0.0010764636613057954,60735516230642.66,2.2726597907866635e-05,0.21422694626748992,0.22966584419980499,0.21033095268003602,0.22269449533063515,0.23809074177447576,0.22355438167012642,0.07834229516986245,0.12178051858907567,0.0757795683704382,0.0776065048592111,0.12010789234097098,0.0731092419039473
1500,1.1219482421875,0.9850380420684814,0.0036767211644896454,160380551882462.4,0.00015288920838519364,0.00264602173634084,121427574220120.95,0.00011674693581089505,0.0006218349860953834,44722298887777.81,1.1242405598979313e-05,0.20665931657852588,0.22094211904266567,0.20770246393355968,0.21909878262473026,0.2319843290827016,0.21472448466532076,0.06439546924551842,0.09875422793204211,0.06041597279195819,0.06120667652985588,0.09571123595461141,0.05940858397509768
2000,1.1219482421875,1.5158915519714355,0.0033464949646443863,148586248829595.62,0.00014413497663165575,0.002300342670145153,82217632268563.53,0.00010502879050545998,0.0006867106377008798,42732396162850.63,1.047656117308009e-05,0.20840321615221427,0.21526231572080717,0.20690681430190533,0.21616317143031508,0.22148904662175853,0.21230869790991033,0.05421170990452832,0.07579804634960885,0.0445184305085765,0.0537283663938606,0.07606777421909725,0.04620885301895366
2500,1.1219482421875,1.622812032699585,0.003680507612258992,153417143964101.38,0.00015069940066049492,0.002530309420752026,80127101964689.8,0.0001226687960954489,0.000402843696379766,14160874720040.031,1.1430803538878369e-05,0.20791920453871046,0.21597333024947454,0.2068428161908936,0.21413874813088088,0.21818238333679896,0.21291577905350442,0.051453111288371975,0.07033608812205605,0.04801058548141582,0.051187566813222396,0.07024483724334922,0.048465228308659195
3000,1.1219482421875,1.5552027225494385,0.003160807525373458,129603099190510.4,0.00013073108288485998,0.002828191481018197,108800485332208.64,0.00013546944668977736,0.0004389169219712154,21467825108530.87,1.2818306435051126e-05,0.20816308392558913,0.21633207324915116,0.2072713911006797,0.21039516265523003,0.21916582888349004,0.20903741812720364,0.049838878818690896,0.07620642511395452,0.049099239533683385,0.051085557531821583,0.07526523624355057,0.05377798419899055
3500,1.1219482421875,0.947554349899292,0.003396275611949163,160103501433150.84,0.00013935284782452177,0.0029166556472437232,90537063479956.39,0.000133375679984734,0.0005203992523463005,17249848638274.777,1.3746212813498423e-05,0.21080315257917603,0.21801508925380217,0.21015788435973864,0.2111178956738832,0.2211375475207097,0.21077705528089502,0.048743749461271794,0.06945924775209611,0.042696755266091714,0.06052448470069725,0.08061155694540031,0.057314034230239175
4000,1.1219482421875,2.0048298835754395,0.0035957573140780364,138831061597031.56,0.0001387716747123146,0.0031901577377851085,113381777264642.44,0.00014164732757870573,0.00036840313849275297,9243468451784.693,1.1056337061675497e-05,0.21330338564077458,0.21368262014816047,0.21313480250062,0.2135824116820986,0.21470559931732927,0.21248928789643526,0.043911302342251615,0.0509991696760612,0.04340683652497537,0.04906927113313246,0.060287479828424057,0.05131952000971688
4500,1.1219482421875,1.3103435039520264,0.003606183400935633,140669436130416.61,0.0001421282909831157,0.0035075877298239677,127373186770218.14,0.000155874073747079,0.0007173303977462898,18481260930154.785,2.0910518634006392e-05,0.21789996125621025,0.22697739994329913,0.21603829765651045,0.21814352487680413,0.22612715525809765,0.21595615750986297,0.06167906627754558,0.08471120690880157,0.057772543020132794,0.07818605532374255,0.10659696110961109,0.0732481177659249
5000,1.1219482421875,2.2745442390441895,0.0034911212832049437,159704341046907.56,0.00014777361769580132,0.003280620105933751,133435709602193.56,0.00014854421953999853,0.00026640573168383916,15988920185339.066,4.5834077495838455e-06,0.21189100953215698,0.21735562669341477,0.21048312322647628,0.21043736545300745,0.21139865887911383,0.20808859242401273,0.046829235189265406,0.058630553564508636,0.03970353116344216,0.04767224016052546,0.060680589901376356,0.04200581144478448
5500,1.1219482421875,2.433271884918213,0.0035476500676891753,168423354996397.7,0.00015197090514104474,0.0031678809805475647,138083640111573.64,0.00014790231989919486,0.00028393819581618154,19118080258620.246,8.000932390578944e-06,0.21557945933113984,0.21959901998741707,0.21389760728452054,0.20913433354479433,0.21626081195547117,0.20861388926100102,0.04649860523680878,0.0614466406757162,0.041643974634063906,0.04681365136061059,0.061221499344090775,0.04356885764333453
6000,1.1219482421875,1.8743643760681152,0.0036596604647237685,177334120715582.8,0.00015071659192259464,0.0036615444687681997,149484788415189.62,0.00016064675068643125,0.00046968491128073723,24442561120595.8,1.2488518177106827e-05,0.21317111326227908,0.2196605426810846,0.21331386211810177,0.20936335776457812,0.21304629168791575,0.20912317550434925,0.05208788099275551,0.07195491529705728,0.05030819452870939,0.05867064674476078,0.07513337694966482,0.059426343625102095
6500,1.1219482421875,2.8368799686431885,0.003218960333066401,157240369853842.6,0.00014107847522381044,0.0035052022542923144,153801147210539.53,0.00015995438150815349,0.0003315474070749913,8451262662358.031,6.8176874223204515e-06,0.21103790578367942,0.2163599422577649,0.21027696149138012,0.208165072685001,0.21496068603878904,0.20879901591842218,0.04173074517909827,0.05689379178307445,0.03978972490133949,0.044499620206508196,0.0570938232731073,0.04379181909975148
7000,1.1219482421875,2.4069631099700928,0.0030834014231556424,143971654650759.88,0.0001350774640614322,0.0035802426743027495,151961905223472.16,0.00016004453195207272,0.0007524945963771652,37059833925308.65,1.910532844402061e-05,0.21125514995561936,0.21967866761040455,0.21034116463467262,0.20675468857646578,0.2147962256844935,0.2051963155752119,0.04695716636124845,0.07281038666369771,0.04361751819041235,0.05557574936273823,0.08038845755982289,0.055988881862471675
7500,1.1219482421875,1.4410173892974854,0.003439922720032841,161063834335915.1,0.00014352940183441753,0.0036726204504724806,157161039798211.12,0.00016336754009079027,0.0008661709814845336,53408685364050.805,2.091378950188306e-05,0.21477169125029502,0.220202845594428,0.2126641946822104,0.21137989327564252,0.2163072243539282,0.20775769954585757,0.060346902383912375,0.07332959082637396,0.04963954222232201,0.06207866827900816,0.07697231515839165,0.05008613671774401
8000,1.1219482421875,3.964423894882202,0.003239360559526795,157410246862325.72,0.00014191950645335867,0.003191917956758346,142936582961931.47,0.00014967328427637578,0.00018851391466866214,10290594019882.615,6.03902716504698e-06,0.21187377673737273,0.2169906673155746,0.21134286562063714,0.20977056894136015,0.2165639635236238,0.20870481668113114,0.043719398310982455,0.06235870989733324,0.04224406936722423,0.04950601777708635,0.06868528049583196,0.051022487816664346
8500,1.1219482421875,2.6689188480377197,0.003680164846471222,170808866235671.28,0.00015385643613250369,0.003267869487871577,143456496419949.44,0.0001533919045102365,0.00040589748503932935,19824648490155.473,8.924820204930532e-06,0.2157082227984084,0.22192135141265093,0.21356276225563325,0.21049840609221623,0.21712091134764328,0.2078979514842519,0.05560150485811085,0.07363086416396575,0.0470035286160457,0.06291620646726971,0.08000492497139029,0.05499177708617772
9000,1.1219482421875,4.01264500617981,0.004184749452029529,199887909328563.06,0.00016885523389344957,0.003328236750378375,154192650512157.4,0.00015136736723183803,0.0006470693364328498,46314400748495.12,1.7399842824112978e-05,0.213624493172756,0.22012276351922896,0.2127048676206403,0.2093740529681148,0.21452174605307125,0.20659546545044633,0.049732453104786294,0.06747153253794971,0.04459837065860856,0.05482194709129784,0.0726328317241983,0.04859360330459485
9500,1.1219482421875,2.6039271354675293,0.0036356478107094892,163025265611226.38,0.00015641466203363506,0.003114900931997032,131723890479678.84,0.00014606543718336106,0.0003544895146337755,11716699275907.764,1.0896269365317141e-05,0.21074202469500836,0.21383210015786858,0.21106999882067873,0.20722836817248022,0.21158134921103933,0.20761618864507966,0.03785960959516879,0.05005151399510905,0.036055607330263834,0.03783471900703006,0.04994704131985654,0.03628352386111743
10000,1.1219482421875,2.9314026832580566,0.004094264250082458,210349556505474.06,0.0001648410655375122,0.00336850526573628,166146497396377.8,0.00015214875094724756,0.0009224599968774065,69703550440216.88,2.746814030185763e-05,0.2141857604298053,0.2262215173030669,0.21307370033601938,0.2105146129158932,0.2220939258760367,0.21065398017109382,0.055168788072696796,0.08539297913053076,0.05174927900330408,0.0570630534928783,0.0914699126147067,0.06214828795545574
