train_points,gpu_memory,time,train_mse_max,train_mse_tot,train_mse_avg,test_mse_noisy_max,test_mse_noisy_tot,test_mse_noisy_avg,test_mse_exact_max,test_mse_exact_tot,test_mse_exact_avg,train_mape_max,train_mape_tot,train_mape_avg,test_mape_noisy_max,test_mape_noisy_tot,test_mape_noisy_avg,test_mape_exact_max,test_mape_exact_tot,test_mape_exact_avg,test_mape_exact_uncorrected_max,test_mape_exact_uncorrected_tot,test_mape_exact_uncorrected_avg
500,1.1219482421875,0.8983685970306396,0.0015606831293553114,85595149828096.0,5.8471392549108714e-05,0.0013210298493504524,30630565904384.0,5.5518114095320925e-05,0.0006082645850256085,29060451270656.0,2.5496330636087805e-05,0.10429224371910095,0.11778077483177185,0.09447160363197327,0.13202451169490814,0.16172271966934204,0.11674942076206207,0.09573408216238022,0.12838542461395264,0.07351753860712051,0.09129292517900467,0.12149698287248611,0.06923969835042953
1000,1.1219482421875,0.7257153987884521,0.001933715888299048,77194906828800.0,5.6582353863632306e-05,0.0009628694970160723,45627270496256.0,4.064948734594509e-05,0.0008457264630123973,59390191206400.0,3.045804623980075e-05,0.10989780724048615,0.13155488669872284,0.10404840111732483,0.11745704710483551,0.13864095509052277,0.10561410337686539,0.08846382051706314,0.12054671347141266,0.07414619624614716,0.0901515856385231,0.12945866584777832,0.076859250664711
1500,1.1219482421875,1.6447768211364746,0.0009489392978139222,46266813775872.0,3.1225219572661445e-05,0.0008442692924290895,67562972905472.0,3.231708615203388e-05,0.000491230224724859,49790486315008.0,1.1495412763906643e-05,0.09224049746990204,0.10690894722938538,0.09011682868003845,0.0986752137541771,0.11925526708364487,0.09592445194721222,0.053837403655052185,0.08202056586742401,0.055157482624053955,0.05284052714705467,0.08120743185281754,0.054576050490140915
2000,1.1219482421875,1.1195087432861328,0.0007865946972742677,34193721524224.0,3.008486055477988e-05,0.0005764560773968697,28552032419840.0,2.2881449694978073e-05,0.00031265741563402116,12063259754496.0,9.20537240745034e-06,0.09404678642749786,0.11104369908571243,0.09336677193641663,0.0965779572725296,0.11335690319538116,0.09336691349744797,0.055624861270189285,0.0823071300983429,0.055420249700546265,0.057727087289094925,0.08384223282337189,0.05725051835179329
2500,1.1219482421875,1.8880126476287842,0.0008538460824638605,34904624594944.0,2.939899241027888e-05,0.0005977289984002709,21313953464320.0,2.61210479948204e-05,0.00029867951525375247,14169679069184.0,8.543692274542991e-06,0.08769576996564865,0.10201733559370041,0.08714517205953598,0.09028411656618118,0.10465385764837265,0.08979392796754837,0.04155601188540459,0.06937108933925629,0.03939497470855713,0.04142122343182564,0.06932920217514038,0.03929303586483002
3000,1.1219482421875,1.899411916732788,0.0007952175219543278,30434345877504.0,2.4491891963407397e-05,0.0007844049832783639,24687197290496.0,2.837706051650457e-05,0.00040078151505440474,16371118243840.0,7.675821507291403e-06,0.08792302012443542,0.09219373762607574,0.08557955920696259,0.08964062482118607,0.09565625339746475,0.08850958198308945,0.03894514590501785,0.048871565610170364,0.0354202464222908,0.039139341562986374,0.05127411335706711,0.03610078990459442
3500,1.1219482421875,1.1638355255126953,0.001110783196054399,41169337712640.0,3.102652044617571e-05,0.0008242949261330068,27586046459904.0,3.468041177256964e-05,0.00047774342237971723,20029269606400.0,1.5048881323309615e-05,0.09323694556951523,0.10751849412918091,0.08982118964195251,0.0941605195403099,0.11096630990505219,0.0921802818775177,0.04867751896381378,0.07863736152648926,0.044835206121206284,0.04821469634771347,0.07780477404594421,0.04490649327635765
4000,1.1219482421875,2.4254934787750244,0.0007748664356768131,32199831191552.0,2.6571346097625792e-05,0.0007137884385883808,27104202719232.0,2.8554186428664252e-05,0.0002359989011893049,14033157619712.0,6.181459866638761e-06,0.08824422955513,0.0963515117764473,0.08677642792463303,0.08832148462533951,0.09707347303628922,0.08669053763151169,0.037867769598960876,0.05435590445995331,0.03416913002729416,0.03792337700724602,0.05597556382417679,0.03436609357595444
4500,1.1219482421875,2.235116958618164,0.0008994919480755925,29567609733120.0,3.0489874916383997e-05,0.0008002932881936431,26764954828800.0,3.1722891435492784e-05,0.0002688535023480654,8442806272000.0,9.678145943325944e-06,0.09367582201957703,0.09916780143976212,0.09153635799884796,0.09490513801574707,0.10103944689035416,0.09309255331754684,0.04909965768456459,0.059504665434360504,0.04333799332380295,0.05673627927899361,0.08603983372449875,0.053718987852334976
5000,1.1219482421875,3.2989463806152344,0.0006813756190240383,34329111560192.0,2.551814577600453e-05,0.0006326384609565139,33968319627264.0,2.651310569490306e-05,0.0001578285009600222,14386162827264.0,4.023938799946336e-06,0.0883980467915535,0.09555798768997192,0.08549921959638596,0.0869792029261589,0.09508019685745239,0.08392399549484253,0.03886018693447113,0.05358116328716278,0.0324818454682827,0.03935551270842552,0.054673973470926285,0.032830651849508286
5500,1.1219482421875,2.6278631687164307,0.0009297064389102161,71227645362176.0,3.1856561690801755e-05,0.0007919413619674742,53501635854336.0,3.0577179131796584e-05,0.00036429561441764235,40739165700096.0,9.876572221401148e-06,0.09045742452144623,0.10502548515796661,0.08859841525554657,0.0887877494096756,0.10524587333202362,0.0853792279958725,0.04147101938724518,0.06851647794246674,0.036068566143512726,0.04855014383792877,0.08107458800077438,0.04519761726260185
6000,1.1219482421875,2.752741575241089,0.0006557445740327239,32892140912640.0,2.8406369892763905e-05,0.0006554474239237607,33472437551104.0,2.9543925847974606e-05,0.00011708616511896253,10362202095616.0,4.617886588675901e-06,0.0878559798002243,0.09985977411270142,0.08824601769447327,0.0886729508638382,0.10249980539083481,0.08920560032129288,0.038389112800359726,0.06346572190523148,0.03955896943807602,0.03867631405591965,0.06361731141805649,0.04004029557108879
6500,1.1219482421875,2.2972190380096436,0.0009348492603749037,44454614401024.0,3.365852535353042e-05,0.0008957516402006149,42954903257088.0,3.670145815704018e-05,0.0004039950727019459,24676862525440.0,1.369986875943141e-05,0.09482131153345108,0.1108136773109436,0.09429468214511871,0.09516959637403488,0.11357530951499939,0.09414532035589218,0.05349993333220482,0.08034081757068634,0.052710309624671936,0.05330831557512283,0.08010844886302948,0.05267573893070221
