0,5,10,15,20,25,30
8.297450306600046e-14,3.6553982601330413,7.2715389295233415,10.837353027298805,14.341085321147673,17.772418568866026,21.133545415489365
6.074941366680947e-14,3.9206440248231984,7.8469375054238135,11.760785377847625,15.64626313035164,19.500068040513703,23.304287113285177
4.300964259496158e-14,3.8451402858194164,7.691509177038847,11.521272048267122,15.317242137338404,19.070403582848652,22.768106758166244
3.443731801284926e-14,3.9081860293905617,7.805476518870974,11.673073821972588,15.493690228590179,19.25923968864157,22.961768324474512
3.0137257669213696e-14,3.9886176084846534,7.97848829706104,11.950317082844906,15.889022484550223,19.78333535042743,23.6231907272411
2.555601471634986e-14,4.034506236232926,8.06981070927512,12.086354572795381,16.068462933733393,20.001600913634274,23.87545059493784
2.320680913686749e-14,3.9852727296304375,7.963913730359244,11.91819546946205,15.833430455040084,19.696495092689286,23.498579430851613
2.0819196733467994e-14,3.962320685158797,7.916390639004381,11.845815378012418,15.734977063013703,19.571451632515032,23.345066669864558
2.0403351044939017e-14,3.9649245176655565,7.914721518690168,11.833361781282767,15.705998853945827,19.519061267885636,23.262379395720203
2.2972763507768548e-14,3.9287150174438743,7.8484783322589315,11.742730483947748,15.595414853917115,19.392410137437896,23.122611110342188
2.444015581508334e-14,3.922317470091843,7.83573284693383,11.725197945908468,15.575133587921439,19.37209777984093,23.10428528281096
2.2968778223096406e-14,3.914171806484955,7.822223992611567,11.70956528897461,15.560075786233954,19.359899797602086,23.09694580006517
2.1994346569935545e-14,3.9177788762213597,7.828818329188637,11.718572745541314,15.5705952502834,19.37039028002173,23.105828290287384
2.2439170007158728e-14,3.8767033938452107,7.745976667318126,11.592775104082499,15.400479098866827,19.155043047421323,22.84351542469409
2.1745635666089914e-14,3.8742988080478837,7.740632826210886,11.58424747767373,15.387771636754652,19.137299553333158,22.820536200159648
2.117908424628303e-14,3.876530705029271,7.742500085242658,11.58384003438025,15.382739811534856,19.124966081483183,22.798718168442324
2.0040383056486047e-14,3.861572852285277,7.712263200672228,11.537562726137478,15.3203742545592,19.04610267654288,22.70285601118564
1.991415172208934e-14,3.8733452141632028,7.735304326981225,11.570806181235776,15.362492177638135,19.096192316021977,22.75995838615367
2.0311112443127965e-14,3.8867311675160616,7.762907081406591,11.613245991329931,15.420967565662135,19.17118699187276,22.852330802897924
2.029042122084345e-14,3.886897246825819,7.762389399479059,11.61134149653617,15.416903490315526,19.16447815955966,22.842484563416416
2.088777572810729e-14,3.9015247231369914,7.797002304925737,11.671691435865277,15.50883692579252,19.2936598061687,23.015129839027118
2.1495587419184222e-14,3.9261920174155356,7.846372701875731,11.74570201119895,15.607192617322069,19.416152161875363,23.160828386716883
2.1244440976154503e-14,3.926851160772133,7.846494028535303,11.744721536334106,15.604437412171187,19.410952828200212,23.15225289947814
2.118236754594523e-14,3.906800414395797,7.806986241472575,11.686260665034816,15.527688965438111,19.316361508192266,23.039949638386155
2.238762912796742e-14,3.894943079313978,7.784755982146365,11.654684633375835,15.487639022505032,19.268454108558792,22.984956816937796
2.2290376199060205e-14,3.9045223204875232,7.801395968238399,11.676083725590471,15.511588313075423,19.292600652322044,23.00693289424221
2.2363730830646725e-14,3.9008895391158775,7.7923895678385025,11.659975262757145,15.487014511711486,19.25786317938516,22.960403750120495
2.16189805461507e-14,3.932455260713331,7.855220550000822,11.753343077616234,15.610078201146656,19.409470268846032,23.139488246395125
2.1524737060241996e-14,3.944855312942009,7.880095746863644,11.790678927897876,15.65979608992722,19.471662713992053,23.21400110529112
2.094388072781584e-14,3.9395449186940428,7.868417650475883,11.771678306046974,15.632693379276178,19.436414465911607,23.170182956805835
2.0788479420485832e-14,3.940784962887785,7.868176733524621,11.767421055183737,15.622512986893678,19.41842942767211,23.14357899058735
2.319248871283591e-14,3.960322447063004,7.907952097459306,11.827773838682564,15.703652152998652,19.520251412867783,23.265888911727657
2.315458250067217e-14,3.958707525233443,7.90539991017732,11.824758250985518,15.700993751928918,19.519186340684467,23.26714815122707
2.2713368780034468e-14,3.9672599306887135,7.922128190369559,11.84919966278396,15.732607247076173,19.55739803324803,23.311201960368255
2.2384276202313368e-14,3.963615026779107,7.9144716558162616,11.837067708577981,15.715729092854023,19.535399940794616,23.283679177186084
2.2284438069514414e-14,3.9698120271724897,7.92675823213316,11.855297488337618,15.739849421630348,19.56541575922622,23.319440767869445
2.1806335646114698e-14,3.9777539495832284,7.943655564307959,11.882311141646966,15.777965308121505,19.615900097122086,23.383611070997475
2.1616871970182988e-14,3.9814682303606492,7.950847148391267,11.892681812457518,15.791092775198829,19.631817285869296,23.40196781728967
2.1695247711959282e-14,3.985741650247391,7.959882586907143,11.906928082910305,15.811241412988917,19.658628830918463,23.436486664283425
2.1321574767271557e-14,3.9869647767383736,7.963821607606773,11.914704521076438,15.823624683669149,19.67610431579073,23.459371645453217
