train_points,gpu_memory,time,train_mse_max,train_mse_tot,train_mse_avg,test_mse_noisy_max,test_mse_noisy_tot,test_mse_noisy_avg,test_mse_exact_max,test_mse_exact_tot,test_mse_exact_avg,train_mape_max,train_mape_tot,train_mape_avg,test_mape_noisy_max,test_mape_noisy_tot,test_mape_noisy_avg,test_mape_exact_max,test_mape_exact_tot,test_mape_exact_avg,test_mape_exact_uncorrected_max,test_mape_exact_uncorrected_tot,test_mape_exact_uncorrected_avg
500,1.1219482421875,2.2506089210510254,0.0012508976506069303,32171731451904.0,3.100045069004409e-05,0.0011599313002079725,37417369206784.0,3.138436659355648e-05,0.0011599313002079725,37417369206784.0,3.138436659355648e-05,0.08813952654600143,0.1291571408510208,0.08600112795829773,0.10382463783025742,0.14502573013305664,0.07997956871986389,0.10382463783025742,0.14502573013305664,0.07997956871986389,0.10706237703561783,0.14381277561187744,0.08091405779123306
1000,1.1219482421875,0.5575246810913086,0.000957342388574034,60843848892416.0,3.401548383408226e-05,0.0005347575061023235,71530658660352.0,3.7949888792354614e-05,0.0005347575061023235,71530658660352.0,3.7949888792354614e-05,0.066904716193676,0.1342654973268509,0.07863025367259979,0.07816608250141144,0.1455289125442505,0.08613234758377075,0.07816608250141144,0.1455289125442505,0.08613234758377075,0.08886128664016724,0.15649907290935516,0.08853566646575928
1500,1.1219482421875,1.8116674423217773,0.00044164052815176547,14789669552128.0,8.421161510341335e-06,0.00041726548806764185,27512822300672.0,1.528249958937522e-05,0.00041726548806764185,27512822300672.0,1.528249958937522e-05,0.04458703100681305,0.05877331271767616,0.042222555726766586,0.04828684404492378,0.06547315418720245,0.04412779211997986,0.04828684404492378,0.06547315418720245,0.04412779211997986,0.04915845766663551,0.06623327732086182,0.0442860908806324
2000,1.1219482421875,1.7628686428070068,0.00036427390296012163,18841323175936.0,7.44722137824283e-06,0.0002696872397791594,15834005110784.0,7.875038136262447e-06,0.0002696872397791594,15834005110784.0,7.875038136262447e-06,0.0430765338242054,0.0660320445895195,0.036895159631967545,0.045839209109544754,0.07113557308912277,0.04037255048751831,0.045839209109544754,0.07113557308912277,0.04037255048751831,0.04572976380586624,0.07223714143037796,0.0408269502222538
2500,1.1219482421875,2.3554060459136963,0.00046579117770306766,8638095163392.0,9.87246949080145e-06,0.00037544616498053074,7949011910656.0,8.74871329870075e-06,0.00037544616498053074,7949011910656.0,8.74871329870075e-06,0.04024149104952812,0.05514965578913689,0.03519244119524956,0.0399242602288723,0.0535128228366375,0.0366441085934639,0.0399242602288723,0.0535128228366375,0.0366441085934639,0.03918185085058212,0.05341582000255585,0.03596905246376991
3000,1.1219482421875,1.2183427810668945,0.0006121868500486016,13085347676160.0,8.40009033709066e-06,0.000420645548729226,8485356437504.0,6.532064162456663e-06,0.000420645548729226,8485356437504.0,6.532064162456663e-06,0.04680376872420311,0.07386599481105804,0.039942558854818344,0.046818461269140244,0.0766972228884697,0.04120875149965286,0.046818461269140244,0.0766972228884697,0.04120875149965286,0.04601225629448891,0.07640928775072098,0.04088800400495529
3500,1.1219482421875,2.5501346588134766,0.00018185851513408124,4841718415360.0,4.129768967686687e-06,0.0001269243221031502,6218080845824.0,4.4366452129906975e-06,0.0001269243221031502,6218080845824.0,4.4366452129906975e-06,0.033967453986406326,0.04861892759799957,0.03147793188691139,0.03598358854651451,0.05344456434249878,0.032825905829668045,0.03598358854651451,0.05344456434249878,0.032825905829668045,0.04063921794295311,0.06172965094447136,0.03646157681941986
4000,1.1219482421875,2.2677929401397705,0.00017322198254987597,21729757888512.0,6.100120572227752e-06,0.00019992428133264184,22136785731584.0,7.186999027908314e-06,0.00019992428133264184,22136785731584.0,7.186999027908314e-06,0.03560388460755348,0.0483405776321888,0.036834388971328735,0.03728882223367691,0.050264980643987656,0.039485473185777664,0.03728882223367691,0.050264980643987656,0.039485473185777664,0.03849940001964569,0.051557909697294235,0.03979751095175743
4500,1.1219482421875,1.6898574829101562,0.0006708468426950276,20948812038144.0,9.279447112930939e-06,0.0003897871356457472,17974857564160.0,8.939204235502984e-06,0.0003897871356457472,17974857564160.0,8.939204235502984e-06,0.045470308512449265,0.05893643945455551,0.04654620960354805,0.046437788754701614,0.062404025346040726,0.04850344359874725,0.046437788754701614,0.062404025346040726,0.04850344359874725,0.0663640946149826,0.0949009358882904,0.06378576904535294
5000,1.1219482421875,2.761151075363159,0.00035779798054136336,11275273764864.0,7.137631200748729e-06,0.00027596732252277434,8620133580800.0,6.869067419756902e-06,0.00027596732252277434,8620133580800.0,6.869067419756902e-06,0.03739757090806961,0.055734239518642426,0.03671684116125107,0.037655312567949295,0.057051610201597214,0.0373561717569828,0.037655312567949295,0.057051610201597214,0.0373561717569828,0.04116536304354668,0.06050296500325203,0.038823992013931274
5500,1.1219482421875,3.1948649883270264,0.00037965780938975513,19675574435840.0,6.531551662192214e-06,0.0001927513803821057,16082441076736.0,4.597980023390846e-06,0.0001927513803821057,16082441076736.0,4.597980023390846e-06,0.03808467462658882,0.05126213654875755,0.034217704087495804,0.0402071438729763,0.05118628963828087,0.03524378314614296,0.0402071438729763,0.05118628963828087,0.03524378314614296,0.039872534573078156,0.05042079836130142,0.035170894116163254
6000,1.1219482421875,3.878674268722534,0.000116676019388251,5066165583872.0,2.8015988391416613e-06,9.944671182893217e-05,5980324102144.0,3.3867402180476347e-06,9.944671182893217e-05,5980324102144.0,3.3867402180476347e-06,0.026638444513082504,0.04329294338822365,0.024736769497394562,0.028447240591049194,0.04441900551319122,0.02627168782055378,0.028447240591049194,0.04441900551319122,0.02627168782055378,0.034295350313186646,0.05464128032326698,0.030482439324259758
6500,1.1219482421875,1.586064338684082,0.0004495272587519139,10905399066624.0,6.115026735642459e-06,0.00035591257619671524,10426912866304.0,5.549211891775485e-06,0.00035591257619671524,10426912866304.0,5.549211891775485e-06,0.04666322097182274,0.060314226895570755,0.037110406905412674,0.04844152182340622,0.062002092599868774,0.037761278450489044,0.04844152182340622,0.062002092599868774,0.037761278450489044,0.056969787925481796,0.07425044476985931,0.04452371597290039
7000,1.1219482421875,3.4922738075256348,0.00024669122649356723,10075774124032.0,3.826597094302997e-06,0.00020361180941108614,9502419058688.0,4.4410030568542425e-06,0.00020361180941108614,9502419058688.0,4.4410030568542425e-06,0.033014826476573944,0.05240238830447197,0.030552009120583534,0.03415048122406006,0.05445963144302368,0.03200612589716911,0.03415048122406006,0.05445963144302368,0.03200612589716911,0.034011345356702805,0.05437996983528137,0.03180500492453575
7500,1.1219482421875,2.051361322402954,0.0001920798677019775,16235725062144.0,4.299803094909294e-06,0.00020592102373484522,16072292958208.0,4.5433739614964e-06,0.00020592102373484522,16072292958208.0,4.5433739614964e-06,0.0431891568005085,0.07249829173088074,0.03920075297355652,0.04327981919050217,0.07338530570268631,0.03977014124393463,0.04327981919050217,0.07338530570268631,0.03977014124393463,0.04328940063714981,0.07788718491792679,0.04078388586640358
