train_points,gpu_memory,time,train_mse_max,train_mse_tot,train_mse_avg,test_mse_noisy_max,test_mse_noisy_tot,test_mse_noisy_avg,test_mse_exact_max,test_mse_exact_tot,test_mse_exact_avg,train_mape_max,train_mape_tot,train_mape_avg,test_mape_noisy_max,test_mape_noisy_tot,test_mape_noisy_avg,test_mape_exact_max,test_mape_exact_tot,test_mape_exact_avg,test_mape_exact_uncorrected_max,test_mape_exact_uncorrected_tot,test_mape_exact_uncorrected_avg
500,1.5848388671875,0.8998680114746094,0.0015952973371642285,76525296042888.4,6.477005660675576e-05,0.0010080316804042095,44163369344356.8,5.394334949135275e-05,0.0001540665617604808,28999364431285.332,1.2107129590877627e-05,0.10778981568953393,0.10678612352783494,0.10649583820770793,0.133298499304796,0.13593856123325773,0.13370859615555408,0.053524883400396045,0.06069348316612002,0.05509161875837656,0.05443956239117465,0.06034186130089573,0.05558940906387963
1000,1.5848388671875,0.39328432083129883,0.0015743485899998794,87980111596850.36,6.360290289962047e-05,0.0011283009580623999,64742348303527.36,6.244559009996114e-05,0.0004233328330182554,51388676304870.586,1.839679194880872e-05,0.1128422214563095,0.11302960281675134,0.11236425541531254,0.1292261111805941,0.13494707684943813,0.13223126981371466,0.04235280660810813,0.047628831344876686,0.04355775583425328,0.04330421671542734,0.04850275112201847,0.044817625670559025
1500,1.5848388671875,0.45153164863586426,0.0014344993183808112,77537733113348.69,6.086771937513289e-05,0.0009221713421079202,49903310803322.445,4.927704482745867e-05,0.00036737998651549536,40188622953075.91,1.7196940241385397e-05,0.11586180017213521,0.11577322916544683,0.11523731016727767,0.12328125731774399,0.12595326100321938,0.12428138587600072,0.030526994474084954,0.035379684015284955,0.03196074743771784,0.030882298291085953,0.03538771540882805,0.03239148739695181
2000,1.5854899088541667,0.48308229446411133,0.0013219063542838586,65061621774139.69,5.6291977485948236e-05,0.0008642053862129378,46764672612916.086,4.575864733388748e-05,0.00030034566886464573,36611695469809.94,1.4515387119798773e-05,0.11730303790838759,0.11718042606279623,0.11678917460677729,0.12391774218760591,0.12609299909262958,0.12476983503065575,0.027677069639102766,0.03197023586993062,0.02976505995636078,0.029013930710133258,0.03300005932517655,0.03102291326180886
2500,1.5854899088541667,0.5457394123077393,0.0014336041699857258,75348877857229.4,6.0591703352372915e-05,0.0009437098910401881,43257524820777.79,4.918444785087773e-05,0.0002520554723910193,25203684746303.504,1.1319643060729274e-05,0.11854014836850046,0.11840163545358036,0.11799711759288369,0.1233452446684802,0.12486655375349202,0.12402415017806505,0.024476537015130282,0.028559249332788812,0.02707899106228686,0.026452361668724802,0.03013207426653843,0.02879534473269358
3000,1.5861409505208333,0.5969271659851074,0.0013092995353534316,66441239354014.39,5.504307813625221e-05,0.0011570570713841846,55126672907161.19,5.4734450549861764e-05,0.00023893481509897318,22859088039216.5,9.224440375665641e-06,0.1191994471500544,0.11913259525522225,0.11879718896812125,0.12410427257472874,0.12485423273409163,0.12433415742939372,0.023336004611674586,0.026139376782534664,0.02457810678974033,0.024574113907572914,0.026903015483341952,0.02516853565422709
3500,1.5861409505208333,0.6354353427886963,0.0013105111876061486,65894801662042.68,5.460078572513262e-05,0.0010064955319903264,51817519379196.91,5.1481682075164656e-05,0.00010928775753537644,21379244695187.152,7.5936491282684315e-06,0.12112655714328291,0.12096248851073424,0.12070665844815721,0.12299148845625216,0.12414782323277081,0.12355554987832039,0.022263208631048432,0.02466722100154097,0.023029847576109343,0.022691880007753143,0.024685863615278567,0.023288275387400137
4000,1.5867919921875,0.6872644424438477,0.001215524478649762,60489553094658.586,5.183151706137945e-05,0.0011411169856738717,53375186605919.03,5.528489782657192e-05,0.00012066298134996661,16977348567917.352,6.706219790788656e-06,0.12148897098305379,0.12116190718097433,0.12100696008750676,0.12287473473274094,0.12401545129079655,0.12361939573059413,0.019416577551578725,0.02205405558935189,0.021027584084491378,0.020001741809395256,0.02201817990026628,0.02136106956015476
4500,1.5867919921875,0.7392301559448242,0.0012953903549072676,62573009116034.89,5.411335884056942e-05,0.0011130231445329619,51789898738857.3,5.432319794966324e-05,8.726098535651133e-05,12795713535734.494,5.054599338240749e-06,0.1214600554193336,0.1212831032984871,0.12110868100601171,0.12245512532732374,0.12405051381424803,0.12324956938589392,0.018221866130085303,0.02089686904270821,0.01871966924529082,0.019064432574223016,0.02132937697043162,0.019693933876920696
5000,1.5867919921875,0.8008534908294678,0.0013595951389383043,66998134874899.81,5.691060580878591e-05,0.0011352963067726633,52420977836589.2,5.5666211078933546e-05,6.878701820764776e-05,10147304961633.844,3.8445845983639555e-06,0.1222386333089883,0.1221366076336434,0.12195424113774939,0.1204655524307704,0.1212526783011972,0.12088318282906874,0.018000188823073297,0.01974771504736173,0.018663394598014135,0.019154044806784145,0.02087241157370616,0.01994933593801302
