train_points,gpu_memory,time,train_mse_max,train_mse_tot,train_mse_avg,test_mse_noisy_max,test_mse_noisy_tot,test_mse_noisy_avg,test_mse_exact_max,test_mse_exact_tot,test_mse_exact_avg,train_mape_max,train_mape_tot,train_mape_avg,test_mape_noisy_max,test_mape_noisy_tot,test_mape_noisy_avg,test_mape_exact_max,test_mape_exact_tot,test_mape_exact_avg,test_mape_exact_uncorrected_max,test_mape_exact_uncorrected_tot,test_mape_exact_uncorrected_avg
5500,1.0887451171875,2.226940155029297,0.00042572514608131394,18250396978064.88,1.1653368252784911e-05,0.00036007647686451107,19088327632770.24,1.2500599182121634e-05,0.00023533272509227,15280785753508.28,6.824503862969067e-06,0.06003365531572093,0.07687824782630492,0.057339759232258765,0.0617297422880506,0.07649109205668794,0.058819475882942375,0.04598366707056745,0.06434385297915249,0.04186625803576583,0.04613114280649531,0.0642836427704158,0.041956688889470045
6000,1.0887451171875,3.3838536739349365,0.0004055950167400789,17084118346238.207,1.0707488746242082e-05,0.00036463069897352707,16266649795331.867,1.1494180164891117e-05,0.00020897032602628821,11320494569053.307,5.4763052223279695e-06,0.054010000854081544,0.07224362183449251,0.049901321077314195,0.055311961138478014,0.07405256173331796,0.04967599484209004,0.03733726100921502,0.06335531091446844,0.030946510640933952,0.037804203590002035,0.06529719005014607,0.031781948044397004
6500,1.0887451171875,2.906815767288208,0.00039479882805580895,27222392616630.895,1.3392358709539445e-05,0.0003847969878181117,22061822626505.64,1.5030775940992762e-05,0.00024285510056152072,18788275204854.64,9.165047434134995e-06,0.05419756334725426,0.06940921331119579,0.052692387543820454,0.05490575865378763,0.06979299308859391,0.0540483335161078,0.03601542703988276,0.058090005187899474,0.036978972135952436,0.04599031367980701,0.06550111913998842,0.040140226806797186
7000,1.0887451171875,2.88689923286438,0.0007112013764100148,42078007262909.18,2.006224153304764e-05,0.000684335106096008,40090039893075.95,2.173460952698636e-05,0.0005822417151243709,38413636302486.81,1.7208466943834674e-05,0.05962527635885085,0.07876085155047645,0.05822390089652846,0.05917728531785666,0.07897326927653449,0.05786192398559325,0.04574055212109893,0.07075956953148199,0.044418880901547414,0.04513382325303969,0.07169861224143959,0.04450562968353568
7500,1.0887451171875,3.3945722579956055,0.0003612133591205661,21672553890476.01,9.184374361406863e-06,0.00041700037939743084,21858767683129.7,9.625986490227246e-06,0.00032306340388275483,18855741787093.77,4.507078629238009e-06,0.052016516582374314,0.06683885874069766,0.05009991888760085,0.052270781786398005,0.06728282476846664,0.05065928579007397,0.034584708212778835,0.054856615274971626,0.031575202577620635,0.035769354431910094,0.05586365511904978,0.03413354736953916
8000,1.0887451171875,5.036407709121704,0.00037660675056524616,19512579857548.016,1.0607001839966802e-05,0.0003403278249903608,19057306808774.41,1.0706392789468159e-05,0.00023839643832907842,15394271092902.008,5.240972083042652e-06,0.05330893985555953,0.06542703456597555,0.05201670261756756,0.05465615180076,0.06658429768945769,0.05194735000196749,0.03704373253431074,0.05472516689493676,0.03558894023612156,0.04640730622504258,0.07616211631206528,0.04498924123451568
8500,1.0887451171875,1.9407014846801758,0.0011777847650791054,107456227953299.14,2.5482938725800398e-05,0.0009688021291751101,107747880493034.4,2.6220533251595214e-05,0.0009224131411604389,110096094665866.84,2.251505199665071e-05,0.06323654267754157,0.08660495786809226,0.059791747414106554,0.062202502351577926,0.08671193387717922,0.058993759534029924,0.04859764947007073,0.07741408422931409,0.04454717690929505,0.05103695879881489,0.07982338690861662,0.04518452547363199
9000,1.0887451171875,3.964144706726074,0.00032098982445739264,16530043633465.803,1.4543575042488867e-05,0.00029701475166948535,15990547555259.143,1.4870215445866234e-05,0.00016578695269472052,9118141612607.713,8.15093904833709e-06,0.05710351953570751,0.07437736813211134,0.053871228171192574,0.05763699823585679,0.07571334347318488,0.05430040044123385,0.041401760341630435,0.06413675539357508,0.03659961834532614,0.05637381364808664,0.07564385161488109,0.05121744274810672
9500,1.0887451171875,3.7040886878967285,0.0003478880872836577,21332436913527.113,1.0033950718449748e-05,0.000301535367372168,16695977538335.545,9.916400531502187e-06,0.00016704487323495327,10771860391688.031,3.9388136456548875e-06,0.057302803547252444,0.07150241485403001,0.05183709584721505,0.05880387787468182,0.07079322652933633,0.052242337396408614,0.04154073068639635,0.05737458781686923,0.033363654114879814,0.044649301219104064,0.06629824474320556,0.036387921851496675
10000,1.0887451171875,3.1768174171447754,0.0006211615070951305,30338730810409.09,1.1313044863981506e-05,0.0005418965036655096,27209913590139.324,1.0917917933891047e-05,0.0004651885067089845,23954497809263.992,5.903979682330099e-06,0.058429292618251936,0.0772195467552439,0.05231883932955072,0.058832705417800946,0.0785442202825219,0.052943377605947896,0.04399038236964663,0.06862318277210451,0.035012960242881454,0.04365552377800322,0.06930346683311232,0.036033215092377176
10500,1.0887451171875,5.836766719818115,0.00024407845747712544,10842995168995.654,8.457312185097305e-06,0.0002037347654172918,8029138306669.1045,7.218971661203786e-06,9.755430351703076e-05,3011428386463.066,1.9767347845219638e-06,0.048225197498884924,0.05696834284288815,0.04689894390187667,0.04879940593835465,0.05864747155351533,0.04720506715056972,0.027440638232371743,0.04189570348786594,0.025052135079942923,0.031188607675119447,0.04701027600480778,0.027836517913858383
11000,1.0887451171875,4.158076047897339,0.0003079851591131155,35980228688249.055,1.3810610770561238e-05,0.00034238937665005974,27293580282926.29,1.3637936570745605e-05,0.00020227415802203552,21577174312728.848,7.459802763612161e-06,0.054469914047916165,0.06238752663524818,0.05087907355949345,0.054994933599740475,0.06334762392618146,0.05155110326925608,0.037804933593222935,0.04961813248079358,0.032931483141934996,0.03902217130739105,0.05575822362859704,0.0342659068478552
11500,1.0887451171875,2.329087734222412,0.00035684160535739127,32239833099697.6,1.674633924425971e-05,0.00033729798688738455,28283060624117.082,1.5538272551667442e-05,0.00021442780146448164,22364198464413.77,1.006979783143601e-05,0.057144459040559085,0.0778374006940223,0.057348011179127044,0.05832947166517467,0.07878620392862472,0.05825866896605953,0.04312775449485137,0.06810782698535824,0.04273372410313391,0.0537510914373805,0.09413351589997981,0.054631948640262905
12000,1.0887451171875,3.9928557872772217,0.00029187759178225884,30822032185232.98,9.39496229388274e-06,0.00028042946709415926,27676464798376.703,8.384907650303718e-06,0.00015492130060317628,21058037265821.01,3.305150385324926e-06,0.05120338002267606,0.06644356113743549,0.04996820768539205,0.0506514579557271,0.06572867149834015,0.04920801998098949,0.03178383951223512,0.05250492882909549,0.030192068428524378,0.0402432634528248,0.0639441222192826,0.03584061113137883
12500,1.0887451171875,5.660515785217285,0.00043265528400745736,15083364840515.393,1.2363908279777826e-05,0.0004519149415148118,16763920296331.69,1.3770004397893288e-05,0.00031908782364154425,11155483841597.098,8.130397444332187e-06,0.0558004400125673,0.07076404522597467,0.05482538242030317,0.05581265242015303,0.0710390605897737,0.05477540224366433,0.04097731885138482,0.05999684781467197,0.03936180386218062,0.04380755312500674,0.06918484939429252,0.04484075187546987
13000,1.0887451171875,3.2028393745422363,0.0003240382326510439,23857245579588.543,9.702889994281358e-06,0.000297741506599923,21566145898999.37,9.317577710398358e-06,0.00017420359138235866,17400967684351.857,3.79964664287438e-06,0.05151295412980051,0.0603064866169905,0.04966941755174585,0.05062306145829266,0.060495536035132164,0.0501293985684637,0.0321792302638694,0.04497036224040652,0.030647677568296172,0.04419076346105812,0.05993676299269961,0.039443007289352953
13500,1.0887451171875,3.7481226921081543,0.00038917408103017454,18694280138030.84,1.3763651484527013e-05,0.0003733458701242023,18808962725377.84,1.265542854174035e-05,0.0002478784364838741,13587432142687.998,6.5978048503261265e-06,0.0552043535819798,0.06815641343851342,0.05585766766890005,0.05489826683770893,0.06880848044470107,0.055310760036042565,0.03740674118447964,0.05634308674887205,0.03851763102681877,0.039146091186596586,0.0591789475584205,0.04112333535877585
14000,1.0887451171875,3.8566248416900635,0.0003426639769916593,15342264031367.945,9.408295001452759e-06,0.00031954199277434196,15975594237145.426,9.25915212367279e-06,0.00019676755699629933,11035912319409.348,3.753712657702501e-06,0.05436692030567573,0.0706893399764017,0.04912389958596782,0.0547724679728162,0.07124526179538725,0.04963027330484604,0.03671098444631908,0.05920104724974898,0.028846865940417403,0.04518819129521824,0.07215745655908293,0.03821575950052131
