train_points,gpu_memory,time,train_mse_max,train_mse_tot,train_mse_avg,test_mse_noisy_max,test_mse_noisy_tot,test_mse_noisy_avg,test_mse_exact_max,test_mse_exact_tot,test_mse_exact_avg,train_mape_max,train_mape_tot,train_mape_avg,test_mape_noisy_max,test_mape_noisy_tot,test_mape_noisy_avg,test_mape_exact_max,test_mape_exact_tot,test_mape_exact_avg,test_mape_exact_uncorrected_max,test_mape_exact_uncorrected_tot,test_mape_exact_uncorrected_avg
500,1.2502034505208333,10.784892559051514,0.00457843131313688,222199355880639.16,0.00018887141164958022,0.002538118151748126,102948294089861.47,0.00012687216158957978,0.00015531554101526698,7230468132104.724,7.0591983375794e-06,0.20193576888256679,0.19929836743696835,0.20043405871671538,0.2096853596106806,0.2114577077938227,0.21025992209576055,0.036527027678368795,0.03993618441079249,0.03641146498733721,0.03859031727493159,0.040408540625213436,0.03865306814099075
1000,1.2801513671875,6.584205865859985,0.0038805655977250824,181949439150170.75,0.0001610435155526088,0.0024703584749404123,100225949267037.38,0.00013279206175037775,0.00015060786425827782,12900188383061.504,8.44629941762472e-06,0.20188066859418222,0.2017592805721808,0.20123822788095985,0.2094138091340976,0.21090893506393793,0.20933117725573652,0.028002962861683783,0.03508562043124297,0.028137014431331552,0.03403577517207691,0.037842781556041476,0.034300733175078375
1500,1.3146565755208333,6.453191041946411,0.0036230375278224047,161012306379401.44,0.00015188235110223292,0.002143000346455222,89532890397492.69,0.00011271788768361768,0.00018447282559958705,6261343874671.041,5.914093841900343e-06,0.20315478512790022,0.20312921464690503,0.20287409723449717,0.20756096604743432,0.20763265959556687,0.2065929627629638,0.030184161289798686,0.034181863680166895,0.03084423242993342,0.03333589336107678,0.03690895088315728,0.03310290746471379
2000,1.4058024088541667,7.8903186321258545,0.0033988717007234588,147301373013462.4,0.0001424330004075537,0.0019580031455861944,72763737263348.2,0.00010095484683128636,0.00018632033221851617,18095515221519.63,9.398929627859288e-06,0.20610333612967943,0.20516630898508043,0.20536685195089088,0.2071913410844034,0.20728391783356653,0.20685317889638097,0.025112361355819342,0.027640022518325515,0.025649090233545564,0.031512113871935844,0.033171841769956446,0.03181692142087624
2500,1.4696044921875,7.971168041229248,0.003735758228371199,161252952908195.1,0.00015213976637660037,0.0022974346473671205,77205850701368.45,0.00011726645663293565,0.00013323893905818344,11787268452634.506,6.64032792056464e-06,0.20726799944412191,0.2065147317922364,0.2065467670069179,0.20670568747467324,0.20645970790000737,0.20648234466453846,0.023740771678795458,0.023301870016995303,0.02244053600854025,0.03435072149480354,0.03410350311111598,0.033614425898541016
3000,1.5561930338541667,7.818314552307129,0.003406842995027311,147509779243508.47,0.0001407875720801389,0.0026121757260402713,97547558399076.02,0.00012947942665002144,0.00011727663700141447,11064719635290.744,5.808129886767262e-06,0.20780239102139136,0.20697969847263167,0.20702664578469634,0.20726938451493834,0.20733163787111472,0.20716522807735063,0.022326512264803592,0.022515349663744633,0.021400054162343363,0.03257366811780706,0.03287949674594736,0.03284198916319663
3500,1.6811930338541667,7.809299945831299,0.0034483730112506547,150643936815650.97,0.00014276727910673135,0.002513180670005588,89455844268829.95,0.00012340429788723295,0.0001023689228368864,8305926932520.725,4.967515960912911e-06,0.21046258044467228,0.21014335102780782,0.20993123959431517,0.20657607051575552,0.20638039435967442,0.2063298042735184,0.021836617341226605,0.02362191267538552,0.020526326709895085,0.032115933880743484,0.038585308196797403,0.0317958531665588
4000,1.8087972005208333,7.8510308265686035,0.003206060706320944,139500329834749.62,0.00013484174744853988,0.002871281710089094,108013396434345.81,0.00013694974474597258,8.940587609339743e-05,7045502410641.066,3.7003155786878563e-06,0.21098108616461644,0.21079701149486696,0.21045291663013818,0.2081374755666704,0.20849338331652395,0.20773515419788322,0.020027344033433602,0.021181944889758463,0.018529015883823198,0.028893910332553802,0.03294728778523074,0.028699461594458298
4500,2.0158284505208335,8.389469623565674,0.0034184494747255614,151182265143872.78,0.00014281393327021194,0.002928268568648059,115078310143149.44,0.00013987352654055215,6.655209451896176e-05,5249879158500.6045,2.8021004055571274e-06,0.21065584216296834,0.21081392300381982,0.21031285140284783,0.20885459353185037,0.2091712844780916,0.20852420669032537,0.018455035661302126,0.022656032617185885,0.017332028101957875,0.029416623465820482,0.03407171570233744,0.029513659211659816
5000,2.1571044921875,8.61928129196167,0.003599274763620699,161442729702680.03,0.0001512567937592363,0.0030204348963236063,125421258977967.2,0.00014596216206960394,6.471675755812195e-05,5635731485465.591,2.820534940486857e-06,0.21180702618916886,0.211873870198524,0.21151261532301005,0.2053743974464412,0.20489514351967686,0.2050392182514324,0.01848669143126264,0.02155081469733893,0.01679591802015872,0.03128423931861306,0.03618953333397047,0.03162214466371331
5500,2.3127034505208335,8.924622774124146,0.0036480130992437285,163362794793275.03,0.00015316843141921843,0.0029217702538731688,118890849742011.25,0.00014177729509755747,5.3534515278650585e-05,4634762591527.394,2.089398565503016e-06,0.2113363782056907,0.2115847253399184,0.21104900157874099,0.20537707619852344,0.2053391525501124,0.2051432129046411,0.0166288133694255,0.01983684084330342,0.014882854220362588,0.031239842873486613,0.03508933393325602,0.03196029187428761
6000,2.6356201171875,9.173319578170776,0.0035342630261009844,158760458509119.66,0.00014961450550924333,0.003184055523274002,138703698421828.38,0.00015154783580886705,7.50748824545298e-05,7608222004123.285,2.718845906841857e-06,0.20985782135550107,0.2103767712984812,0.20958426139838915,0.20351305125118166,0.20359644342447136,0.2030630791110835,0.015192905239745688,0.020910413985641713,0.013820614375323984,0.030305119624988237,0.03564544094137184,0.03146282915797447
6500,2.8511149088541665,9.607226371765137,0.003437032903897984,153614617595102.6,0.0001459556862087575,0.003216643512754166,140341429404754.28,0.00015280134199001277,9.351971597542124e-05,9130588248757.545,3.544120206340367e-06,0.21018557712700242,0.21059071090055287,0.20992957901003004,0.20397025587490425,0.20376452085298385,0.20354708229338064,0.01540468730688204,0.019762540002488383,0.014254361862937883,0.0292665180738715,0.03203069532468857,0.03086242508470975
7000,3.0789794921875,10.193942546844482,0.0034055123518299986,151306326506924.72,0.00014428642739950176,0.003113841820981255,134982671122183.06,0.00014824816137069176,0.00010731585813740822,10806302107511.53,3.929216206082342e-06,0.20931120397977288,0.20994032440448873,0.20908772263420922,0.20177090569193873,0.20185022830317328,0.20151990376436119,0.015198074025114305,0.02131313143434986,0.014393729467883606,0.02887890208532297,0.03238360321735354,0.030789826584022795
7500,3.0874430338541665,10.811021566390991,0.0034058103950786217,151475571276447.28,0.00014493953420026127,0.003042129960010208,128823745121451.86,0.0001457923176765958,0.000106981734124834,8701393557603.232,3.302891435589988e-06,0.20908265589805927,0.2093233189914651,0.20885809410437553,0.20175391338952686,0.2024902327565354,0.20161631487821133,0.01443979758828622,0.018670385004390454,0.014003642536491176,0.029394489364877697,0.02817883953010859,0.031848149632326773
8000,3.3224690755208335,10.750504493713379,0.0034662733016797816,155331040772982.78,0.0001479307748787731,0.003016150663264452,126756507257840.98,0.00014396335079417422,0.00011480876021345287,9290189092580.76,3.219762120024331e-06,0.20974505111701372,0.2101419433752671,0.20948349093325971,0.20345475772389712,0.20456816967737523,0.20325565449325544,0.014836234486147461,0.020998062888399387,0.014066100009680671,0.028677822932838794,0.029970560392482477,0.03102507982626044
8500,3.8843180338541665,11.352004289627075,0.0036597373816094464,163669549999421.84,0.00015364560443305214,0.0030019598965333335,129237193730984.27,0.0001434110688229385,9.033415662709886e-05,7403840433509.82,2.6288111723344633e-06,0.20997174888369616,0.21046602386210164,0.20977312545213195,0.20276834058483692,0.20412373251786703,0.20287356146152,0.014408500922663292,0.020458216271534296,0.01329351974577967,0.028638862004232043,0.02904740266464031,0.030400594787793257
9000,3.8198649088541665,11.836461067199707,0.0036178065224800006,160861912081091.03,0.00015236592188832375,0.0029257096014893053,125842851018360.03,0.0001398411565075529,8.528139280378669e-05,5487059384350.089,2.2993134764579195e-06,0.2091356243400352,0.2089040667270214,0.20892812232622915,0.20346413168573715,0.2033329104953996,0.2035269742260844,0.014770231080648627,0.015441404209247321,0.013917585084769089,0.027920958760934107,0.0271505584782604,0.030118420242111192
