train_points,gpu_memory,time,train_mse_max,train_mse_tot,train_mse_avg,test_mse_noisy_max,test_mse_noisy_tot,test_mse_noisy_avg,test_mse_exact_max,test_mse_exact_tot,test_mse_exact_avg,train_mape_max,train_mape_tot,train_mape_avg,test_mape_noisy_max,test_mape_noisy_tot,test_mape_noisy_avg,test_mape_exact_max,test_mape_exact_tot,test_mape_exact_avg,test_mape_exact_uncorrected_max,test_mape_exact_uncorrected_tot,test_mape_exact_uncorrected_avg
5500,1.6180419921875,0.40125441551208496,5.744680947827874e-06,786462277632.0,2.0133926170728955e-07,4.322846507420763e-06,592170909696.0,1.643034153175904e-07,4.322846507420763e-06,592170909696.0,1.643034153175904e-07,0.006369095761328936,0.010771953500807285,0.006086843088269234,0.006516639143228531,0.01093179639428854,0.006215979345142841,0.006516639143228531,0.01093179639428854,0.006215979345142841,0.006567396689206362,0.011005929671227932,0.006227595265954733
6000,1.6180419921875,0.3990030288696289,6.781974207115127e-06,893866082304.0,2.2230742047213425e-07,4.282086592866108e-06,532089929728.0,1.5865970226514037e-07,4.282086592866108e-06,532089929728.0,1.5865970226514037e-07,0.006277460604906082,0.010755007155239582,0.005974499974399805,0.0064008804038167,0.010958101600408554,0.006130615249276161,0.0064008804038167,0.010958101600408554,0.006130615249276161,0.006437499541789293,0.01104677189141512,0.006161809433251619
6500,1.6180419921875,0.4222221374511719,6.230497547221603e-06,938458808320.0,2.0492215924150514e-07,4.630206603906117e-06,664238620672.0,1.6625196508357476e-07,4.630206603906117e-06,664238620672.0,1.6625196508357476e-07,0.006270790006965399,0.010664892382919788,0.005883836653083563,0.006380572449415922,0.010803953744471073,0.006024091970175505,0.006380572449415922,0.010803953744471073,0.006024091970175505,0.0064008706249296665,0.010857028886675835,0.0060429759323596954
7000,1.6180419921875,0.42328715324401855,6.1448695305443835e-06,885569552384.0,2.0007792045362294e-07,8.55935832078103e-06,1134284898304.0,2.2592377035834943e-07,8.55935832078103e-06,1134284898304.0,2.2592377035834943e-07,0.006225079298019409,0.010607702657580376,0.00585180101916194,0.006332004442811012,0.010803614743053913,0.006033117882907391,0.006332004442811012,0.010803614743053913,0.006033117882907391,0.0063720038160681725,0.010839645750820637,0.006059663370251656
7500,1.6180419921875,0.4324014186859131,5.710113327950239e-06,853091024896.0,1.9599593770180945e-07,7.964281394379213e-06,1110454829056.0,2.218605317239053e-07,7.964281394379213e-06,1110454829056.0,2.218605317239053e-07,0.006153557449579239,0.010617989115417004,0.005833046045154333,0.006236342713236809,0.010760342702269554,0.005957816261798143,0.006236342713236809,0.010760342702269554,0.005957816261798143,0.00624491460621357,0.010805358178913593,0.005992510821670294
8000,1.6180419921875,0.4549715518951416,5.8149671531282365e-06,802067185664.0,1.9273917928330775e-07,7.720558642176911e-06,1054442258432.0,2.1186876608680905e-07,7.720558642176911e-06,1054442258432.0,2.1186876608680905e-07,0.006188742816448212,0.010689428076148033,0.005831745453178883,0.00624326104298234,0.010853884741663933,0.005992497783154249,0.00624326104298234,0.010853884741663933,0.005992497783154249,0.0062894076108932495,0.010920068249106407,0.006019570864737034
8500,1.6180419921875,0.4668858051300049,5.565308129007462e-06,787922944000.0,1.880595164038823e-07,7.285113497346174e-06,1045168979968.0,2.0799328126486216e-07,7.285113497346174e-06,1045168979968.0,2.0799328126486216e-07,0.0061952522955834866,0.010736021213233471,0.005849734414368868,0.006227846257388592,0.010877784341573715,0.0060133300721645355,0.006227846257388592,0.010877784341573715,0.0060133300721645355,0.006260260008275509,0.010945924557745457,0.006032539531588554
9000,1.6180419921875,0.4578847885131836,6.350956937239971e-06,960085622784.0,2.0389313704072265e-07,7.0446562858705875e-06,959862669312.0,2.0068208073098504e-07,7.0446562858705875e-06,959862669312.0,2.0068208073098504e-07,0.006206852849572897,0.010781546123325825,0.005762048531323671,0.0062521882355213165,0.010909920558333397,0.005930378567427397,0.0062521882355213165,0.010909920558333397,0.005930378567427397,0.006300466135144234,0.01095829252153635,0.005963014904409647
9500,1.6180419921875,0.48813390731811523,6.1470582295442e-06,922145128448.0,1.9562024533570366e-07,6.848778411949752e-06,910967963648.0,1.9070755286065832e-07,6.848778411949752e-06,910967963648.0,1.9070755286065832e-07,0.006190839223563671,0.010709373280405998,0.005846263375133276,0.006222147028893232,0.010846836492419243,0.005978180095553398,0.006222147028893232,0.010846836492419243,0.005978180095553398,0.006278871558606625,0.01089754793792963,0.005995376035571098
10000,1.6180419921875,0.5128378868103027,6.436727744585369e-06,865859469312.0,2.0042809012466023e-07,6.91066452418454e-06,890298630144.0,1.9335821832555666e-07,6.91066452418454e-06,890298630144.0,1.9335821832555666e-07,0.006159587763249874,0.01064505334943533,0.005705988500267267,0.00621831277385354,0.010805457830429077,0.0058547621592879295,0.00621831277385354,0.010805457830429077,0.0058547621592879295,0.006248226389288902,0.010850970633327961,0.005875478032976389
10500,1.6180419921875,0.49501466751098633,6.155830760690151e-06,829165993984.0,1.9118067484669155e-07,6.674886662949575e-06,858538704896.0,1.887123914912081e-07,6.674886662949575e-06,858538704896.0,1.887123914912081e-07,0.006125768646597862,0.010571164079010487,0.005771890748292208,0.006179732736200094,0.010758449323475361,0.005909743718802929,0.006179732736200094,0.010758449323475361,0.005909743718802929,0.006224329583346844,0.010817022062838078,0.0059279766865074635
11000,1.6180419921875,0.5125164985656738,5.7920651670428924e-06,866995732480.0,1.907394135969298e-07,8.695992619323079e-06,1317751750656.0,2.327111445765695e-07,8.695992619323079e-06,1317751750656.0,2.327111445765695e-07,0.0060959383845329285,0.010607843287289143,0.005803367123007774,0.006159575656056404,0.01080507691949606,0.005964098032563925,0.006159575656056404,0.01080507691949606,0.005964098032563925,0.006184631492942572,0.010874493978917599,0.005982826463878155
11500,1.6180419921875,0.5300674438476562,5.797568974230671e-06,814668578816.0,1.8455820338658668e-07,8.16304236650467e-06,1163942297600.0,2.1809914585446677e-07,8.16304236650467e-06,1163942297600.0,2.1809914585446677e-07,0.006115109659731388,0.010513518936932087,0.0057642157189548016,0.006190594285726547,0.01069770846515894,0.0059104198589921,0.006190594285726547,0.01069770846515894,0.0059104198589921,0.006220385432243347,0.010760870762169361,0.005932186730206013
12000,1.6180419921875,0.5064539909362793,5.244452950137202e-06,697269223424.0,1.7688745401756023e-07,7.707114491495304e-06,1118850908160.0,2.2453093606600305e-07,7.707114491495304e-06,1118850908160.0,2.2453093606600305e-07,0.006076169200241566,0.010506981052458286,0.0057006459683179855,0.00615215627476573,0.010705838911235332,0.005859414581209421,0.00615215627476573,0.010705838911235332,0.005859414581209421,0.006195919122546911,0.010785955004394054,0.005891083274036646
12500,1.6180419921875,0.5415594577789307,5.288611191645032e-06,672496943104.0,1.736015065034735e-07,7.698210538364947e-06,1031023755264.0,2.161388863441971e-07,7.698210538364947e-06,1031023755264.0,2.161388863441971e-07,0.006052162032574415,0.010502328164875507,0.005723576061427593,0.006143583450466394,0.010649834759533405,0.005867070518434048,0.006143583450466394,0.010649834759533405,0.005867070518434048,0.006172861438244581,0.010725094936788082,0.005888639949262142
13000,1.6180419921875,0.5132019519805908,5.43681835551979e-06,661800222720.0,1.822386934691167e-07,6.28572979621822e-06,660236271616.0,1.755160639049791e-07,6.28572979621822e-06,660236271616.0,1.755160639049791e-07,0.006079566199332476,0.010613678023219109,0.005706022027879953,0.0061637903563678265,0.010765382088720798,0.005838397890329361,0.0061637903563678265,0.010765382088720798,0.005838397890329361,0.006199941039085388,0.010768131352961063,0.005845435429364443
