train_points,gpu_memory,time,train_mse_max,train_mse_tot,train_mse_avg,test_mse_noisy_max,test_mse_noisy_tot,test_mse_noisy_avg,test_mse_exact_max,test_mse_exact_tot,test_mse_exact_avg,train_mape_max,train_mape_tot,train_mape_avg,test_mape_noisy_max,test_mape_noisy_tot,test_mape_noisy_avg,test_mape_exact_max,test_mape_exact_tot,test_mape_exact_avg,test_mape_exact_uncorrected_max,test_mape_exact_uncorrected_tot,test_mape_exact_uncorrected_avg
500,1.1219482421875,2.008758783340454,0.004533124156296253,211256170512384.0,0.00016707542818039656,0.0022557000629603863,87463510933504.0,0.00011585228639887646,0.0011031421599909663,74425927991296.0,3.1546038371743634e-05,0.17357102036476135,0.19915398955345154,0.1638169139623642,0.203014075756073,0.2354355752468109,0.1921512633562088,0.0960833728313446,0.14865560829639435,0.07100624591112137,0.09604808688163757,0.15429620444774628,0.06817523390054703
1000,1.1219482421875,0.693387508392334,0.003714876715093851,200102526320640.0,0.00013720169954467565,0.001669951481744647,67091847708672.0,9.913846588460729e-05,0.0007515440811403096,46484032585728.0,2.6375513698440045e-05,0.17413921654224396,0.19643846154212952,0.17146238684654236,0.1764138787984848,0.18848249316215515,0.17744611203670502,0.0730728879570961,0.1043684333562851,0.07337672263383865,0.07127143442630768,0.10119977593421936,0.07273121923208237
1500,1.1219482421875,1.2648358345031738,0.0024748253636062145,124141533396992.0,0.00010126041888725013,0.0018951117526739836,97849832374272.0,8.495760266669095e-05,0.0007250815979205072,30548330283008.0,1.2075801350874826e-05,0.16355770826339722,0.18443167209625244,0.16344529390335083,0.1725153774023056,0.19777972996234894,0.1719682365655899,0.053741779178380966,0.09818601608276367,0.054925769567489624,0.052980199456214905,0.0941847711801529,0.05248453840613365
2000,1.1219482421875,1.3650875091552734,0.0022890830878168344,102914613837824.0,9.715498163131997e-05,0.0017207913333550096,61036489080832.0,7.970168371684849e-05,0.0006519283051602542,38898453446656.0,2.1880314307054505e-05,0.1697068214416504,0.17769581079483032,0.16595424711704254,0.17387840151786804,0.18168504536151886,0.1708468645811081,0.05447212979197502,0.07910028100013733,0.04769403859972954,0.057594019919633865,0.08006881177425385,0.051206786185503006
2500,1.1219482421875,1.7004680633544922,0.002501111477613449,106922850123776.0,9.929895895766094e-05,0.0016593246255069971,53426188713984.0,8.219847222790122e-05,0.00046757335076108575,22862735867904.0,1.3179986126488075e-05,0.1674223691225052,0.1728479266166687,0.1651545763015747,0.17017507553100586,0.1720389425754547,0.16360828280448914,0.049082450568675995,0.06899742782115936,0.041073497384786606,0.04826127365231514,0.06933046877384186,0.04095503315329552
3000,1.1219482421875,1.6710686683654785,0.0021673934534192085,84801981775872.0,8.89369475771673e-05,0.002005170099437237,64920532025344.0,9.055764530785382e-05,0.0005175312981009483,9132569526272.0,1.151088781625731e-05,0.1663609892129898,0.1728883534669876,0.16667738556861877,0.16921460628509521,0.1693030297756195,0.1676357537508011,0.04812006652355194,0.06305953115224838,0.0472581684589386,0.05221286043524742,0.06989733129739761,0.05146535113453865
3500,1.1219482421875,1.0128991603851318,0.002448334591463208,104460701401088.0,9.262585081160069e-05,0.002157925395295024,72496908861440.0,8.783582597970963e-05,0.0005552181974053383,10964945600512.0,9.570907423039898e-06,0.17158076167106628,0.17997920513153076,0.16868767142295837,0.17464366555213928,0.1750466525554657,0.1692253053188324,0.05573956295847893,0.07357737421989441,0.045765068382024765,0.06177276000380516,0.0750412791967392,0.052571218460798264
4000,1.1219482421875,2.373445510864258,0.002498063025996089,108013704708096.0,9.332830813946202e-05,0.0022228132002055645,70751558303744.0,9.284815314458683e-05,0.00042243380448780954,14836894269440.0,9.641308679420035e-06,0.1693616360425949,0.1735028475522995,0.16893020272254944,0.16982148587703705,0.17326267063617706,0.16585522890090942,0.04030362144112587,0.05921127274632454,0.034602995961904526,0.0497230663895607,0.07372822612524033,0.04654952883720398
4500,1.1219482421875,1.568880558013916,0.0028877700679004192,128255877185536.0,0.00010525827383389696,0.002628403017297387,114884847075328.0,0.00011346133396727964,0.0008307775133289397,57333866561536.0,3.004502650583163e-05,0.17469123005867004,0.18573492765426636,0.17353717982769012,0.1761258989572525,0.18683528900146484,0.17442749440670013,0.06094726547598839,0.08891281485557556,0.060083143413066864,0.06588903814554214,0.11211809515953064,0.06500626355409622
5000,1.1219482421875,2.1957361698150635,0.0026323904749006033,117599467732992.0,0.00010149773879675195,0.0024413513019680977,105104820666368.0,0.0001046854886226356,0.0005192985408939421,36515317022720.0,1.2525980309874285e-05,0.17036426067352295,0.17791205644607544,0.16963717341423035,0.1679500788450241,0.17692020535469055,0.16683216392993927,0.04643211513757706,0.07103949040174484,0.04515277221798897,0.05102277174592018,0.07419859617948532,0.05090278387069702
5500,1.1219482421875,1.6771125793457031,0.002442501252517104,131814358253568.0,0.00010698752157622948,0.0022285659797489643,119027980566528.0,0.00010219781688647345,0.00036978782736696303,33642887774208.0,1.067996254278114e-05,0.17194843292236328,0.17927825450897217,0.172573059797287,0.16981099545955658,0.17555558681488037,0.1682877540588379,0.04696314409375191,0.06583138555288315,0.04331101104617119,0.050049204379320145,0.0653688833117485,0.04612813889980316
6000,1.1219482421875,2.526223659515381,0.003434479236602783,158938133692416.0,0.00012393553333822638,0.0032451164443045855,134461752606720.0,0.00013152003521099687,0.0013088586274534464,66735797436416.0,4.0119135519489646e-05,0.1750802993774414,0.1827562302350998,0.173361137509346,0.17300258576869965,0.18030521273612976,0.1710910201072693,0.06647944450378418,0.08443949371576309,0.0630779042840004,0.0651608258485794,0.08212016522884369,0.061225686222314835
6500,1.1219482421875,2.414269208908081,0.0021519248839467764,107489181827072.0,9.29076413740404e-05,0.002342791762202978,109425046061056.0,0.00010327513155061752,0.00019900256302207708,13086923685888.0,5.45550665265182e-06,0.16925814747810364,0.1753624975681305,0.1682746559381485,0.1659671515226364,0.171411395072937,0.16438409686088562,0.04420837014913559,0.05869363620877266,0.03911872208118439,0.04873556271195412,0.06332433968782425,0.04515330120921135
7000,1.1219482421875,2.6546475887298584,0.002019417705014348,99823277572096.0,8.880809036782011e-05,0.0023168521001935005,104809591996416.0,0.0001044244272634387,0.0004728978965431452,35487444107264.0,1.2809768122679088e-05,0.16580012440681458,0.1747843474149704,0.1660108119249344,0.16512279212474823,0.17297068238258362,0.16452591121196747,0.03849923238158226,0.06249865144491196,0.03890545293688774,0.04482438042759895,0.06810526549816132,0.04539855942130089
7500,1.1219482421875,2.0919952392578125,0.002091997070237994,101755744419840.0,9.358106035506353e-05,0.0022104436066001654,95592801894400.0,0.00010131422459380701,0.0003348078462295234,7351260151808.0,7.471240678569302e-06,0.17139644920825958,0.17646826803684235,0.169017031788826,0.17094208300113678,0.1791408360004425,0.1673232465982437,0.05546330660581589,0.06877226382493973,0.04768049716949463,0.05992730334401131,0.07893635332584381,0.056555259972810745
8000,1.1219482421875,2.500107765197754,0.0025061327032744884,97284314365952.0,9.895415132632479e-05,0.0024176931474357843,90127850274816.0,0.00010224763536825776,0.0007473359582945704,14140591570944.0,1.5417566828546114e-05,0.1713053584098816,0.17455655336380005,0.16945837438106537,0.1680983603000641,0.1704413890838623,0.16629482805728912,0.05177813023328781,0.06104716286063194,0.04498676955699921,0.05190068855881691,0.061912909150123596,0.04760883376002312
8500,1.1219482421875,2.646615505218506,0.002836782019585371,130110111875072.0,0.00010625598224578425,0.002441511256620288,107921597792256.0,0.0001013062137644738,0.0007993661565706134,34696067022848.0,1.647235876589548e-05,0.17340737581253052,0.18306492269039154,0.17135892808437347,0.17007635533809662,0.1787739247083664,0.1662888377904892,0.05749990791082382,0.08161331713199615,0.049703970551490784,0.057918425649404526,0.0812252089381218,0.05051033943891525
9000,1.1219482421875,3.285519599914551,0.0026336065493524075,122454047457280.0,0.00010741098230937496,0.002202030038461089,100958063296512.0,9.522051550447941e-05,0.00026749607059173286,12740399726592.0,5.870283530384768e-06,0.1694512963294983,0.17552605271339417,0.16882722079753876,0.16437019407749176,0.1721067577600479,0.16383661329746246,0.038228683173656464,0.05864674225449562,0.03729447349905968,0.0655907541513443,0.096412293612957,0.05866069719195366
9500,1.1219482421875,4.100381374359131,0.00249190884642303,110449227988992.0,0.00010194379865424708,0.0021105525083839893,89255896416256.0,9.39196688705124e-05,0.00038781610783189535,15950443184128.0,8.66464415594237e-06,0.1690695732831955,0.17159339785575867,0.1674075424671173,0.1654059737920761,0.16912993788719177,0.1642812043428421,0.041994042694568634,0.05328994244337082,0.03650183230638504,0.04236425831913948,0.05286213755607605,0.03711879253387451
10000,1.1219482421875,2.5994231700897217,0.0024889674969017506,114418255921152.0,9.982052142731845e-05,0.002196429530158639,95513009455104.0,9.289448644267395e-05,0.000499753572512418,22125417070592.0,9.409780432179105e-06,0.16769647598266602,0.17058458924293518,0.16619445383548737,0.16648446023464203,0.16867050528526306,0.1642329841852188,0.0419137217104435,0.052272070199251175,0.03591182082891464,0.065000519156456,0.08753354847431183,0.05600147694349289
10500,1.1219482421875,2.7055857181549072,0.0024680986534804106,123730801983488.0,0.0001020331255858764,0.0019405822968110442,95383782948864.0,8.92256066435948e-05,0.0002539962879382074,14203916124160.0,4.918028935207985e-06,0.1690744012594223,0.17430485785007477,0.16830182075500488,0.16698165237903595,0.17434145510196686,0.1664992719888687,0.04377838596701622,0.06086469814181328,0.040003176778554916,0.057678814977407455,0.08021587878465652,0.05600116774439812
11000,1.1219482421875,3.021989345550537,0.0022563196253031492,102023961772032.0,9.602865611668676e-05,0.002117331139743328,98883552149504.0,9.69264583545737e-05,0.00015983871708158404,10448121364480.0,6.209529146872228e-06,0.16877862811088562,0.17612676322460175,0.16972632706165314,0.17003928124904633,0.17524871230125427,0.1696791648864746,0.046464480459690094,0.06432563066482544,0.04944763332605362,0.05075133219361305,0.07425940036773682,0.05617536976933479
11500,1.1219482421875,3.725625514984131,0.002524015959352255,118513129750528.0,0.00010465135710546747,0.002147330204024911,92646705987584.0,9.180168126476929e-05,0.00015101319877430797,13055308070912.0,4.14038458984578e-06,0.1708323061466217,0.17640772461891174,0.1684366911649704,0.17193765938282013,0.17701491713523865,0.16808465123176575,0.04788140207529068,0.06425537914037704,0.03945055231451988,0.05568351969122887,0.07266587764024734,0.0472211055457592
12000,1.1219482421875,3.713341236114502,0.002479901537299156,116135907295232.0,0.00010237692185910419,0.0020855891052633524,91832935514112.0,9.209690324496478e-05,0.00014682469191029668,9001852993536.0,3.920153631042922e-06,0.16804927587509155,0.1735093891620636,0.16797107458114624,0.16629715263843536,0.1735992431640625,0.1663178652524948,0.03889843448996544,0.05905500799417496,0.03899548947811127,0.04225572943687439,0.05910983309149742,0.04093039780855179
12500,1.1219482421875,3.879469871520996,0.0031872133258730173,187451314274304.0,0.00012261135270819068,0.0030539571307599545,184244668203008.0,0.00011733765859389678,0.00110559759195894,99180324323328.0,2.9722670660703443e-05,0.17263849079608917,0.18717116117477417,0.17075371742248535,0.16925518214702606,0.18182578682899475,0.1675329953432083,0.05546766147017479,0.08887734264135361,0.050270672887563705,0.05380664020776749,0.08361751586198807,0.04891839995980263
13000,1.1219482421875,2.4556422233581543,0.0025935585144907236,126086205669376.0,0.00010699324775487185,0.002308342605829239,107227062992896.0,9.744510316522792e-05,0.000316846213536337,21282764619776.0,9.04210264707217e-06,0.17264790832996368,0.1889539211988449,0.1708085834980011,0.17133009433746338,0.1889713853597641,0.16876734793186188,0.05491425842046738,0.08885350823402405,0.05100419744849205,0.05672725662589073,0.08772588521242142,0.05226583033800125
13500,1.1219482421875,5.600064039230347,0.0030278621707111597,130154412113920.0,0.00011554230150068179,0.0025386607740074396,109874373459968.0,0.00010298722918378189,0.0007107853307388723,28659620511744.0,1.6905591110116802e-05,0.17117568850517273,0.17815358936786652,0.16985450685024261,0.16763131320476532,0.17432531714439392,0.16618041694164276,0.04918492212891579,0.06879282742738724,0.046279121190309525,0.0487077459692955,0.07198528945446014,0.04619773477315903
14000,1.1219482421875,2.4199953079223633,0.002232644706964493,102427982299136.0,9.660167415859178e-05,0.0022535526659339666,99391826296832.0,9.686395060271025e-05,0.00019661102851387113,8125416472576.0,4.6379645937122405e-06,0.1691126823425293,0.17578448355197906,0.16905303299427032,0.16648507118225098,0.17333832383155823,0.16626645624637604,0.04038486257195473,0.0633239895105362,0.038988541811704636,0.04409399256110191,0.0706343948841095,0.042331892997026443
14500,1.1219482421875,4.46320366859436,0.0028514487203210592,137484495224832.0,0.00011117759277112782,0.002723818877711892,131606060728320.0,0.00010781643504742533,0.0006891326629556715,44892424241152.0,1.585081554367207e-05,0.17268402874469757,0.18426482379436493,0.17188014090061188,0.16980716586112976,0.17929577827453613,0.16930149495601654,0.0544760562479496,0.08129194378852844,0.05192910507321358,0.056610677391290665,0.08094695210456848,0.053287800401449203
15000,1.1219482421875,8.14627480506897,0.002400543773546815,107775711510528.0,0.00010306384501745924,0.0021927151829004288,93618064850944.0,9.679089998826385e-05,8.472071931464598e-05,4114258329600.0,2.7642415716400137e-06,0.16505181789398193,0.1673440933227539,0.16490203142166138,0.16575805842876434,0.16696038842201233,0.1648583561182022,0.026763329282402992,0.03706209734082222,0.024724826216697693,0.026494432240724564,0.03760084882378578,0.0246510598808527
15500,1.1219482421875,4.219385623931885,0.0029462692327797413,132611125018624.0,0.0001078826462617144,0.002702118596062064,128561658724352.0,0.00010291969374520704,0.0007064095698297024,41498741571584.0,1.0759702490759082e-05,0.17191922664642334,0.179014652967453,0.170106902718544,0.16962991654872894,0.17604613304138184,0.16720451414585114,0.050543732941150665,0.06802452355623245,0.041763003915548325,0.06451782584190369,0.09086257219314575,0.05211055651307106
16000,1.1219482421875,4.6152825355529785,0.0028254350181668997,144960498171904.0,0.00010854427091544494,0.002586483722552657,133194141663232.0,0.00010433325223857537,0.0005851166206412017,49949207166976.0,1.339461869065417e-05,0.17077770829200745,0.17798878252506256,0.16886290907859802,0.17008869349956512,0.17627760767936707,0.16825589537620544,0.048432208597660065,0.06708119064569473,0.04010331630706787,0.05022866651415825,0.0679737851023674,0.04327303171157837
16500,1.1219482421875,3.633439779281616,0.002518455032259226,110689561608192.0,0.0001045423123287037,0.0024319877848029137,112865633632256.0,0.00010413648124085739,0.00026027060812339187,17828421828608.0,6.504179509647656e-06,0.16828636825084686,0.17199133336544037,0.16816173493862152,0.16809798777103424,0.1717042773962021,0.1678808629512787,0.03687722608447075,0.050854261964559555,0.036003418266773224,0.050542473793029785,0.06793972104787827,0.048718031495809555
